irr-C14-28	28	1	1	0	True	(1,0,0,0,0,0,0,0,0,0,0,0,0,0)
irr-C14-377	377	26	20	3	False	(0,1,0,0,0,0,0,0,0,0,0,0,0,0)
irr-C14-406	406	30	36	3	False	(2,0,0,0,0,0,0,0,0,0,0,0,0,0)
