vtx-D12-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-D12-276)
vtx-D12-108-n4-n2	Δ = 108	bi.bi = -4	b0.bi = -2	16 x (irr-D12-24)
