vtx-D11-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-D11-231)
vtx-D11-77-n4-n2	Δ = 77	bi.bi = -4	b0.bi = -2	14 x (irr-D11-22)
