irr-F4-26	26	6	0	3	False	(1,0,0,0)
irr-F4-52	52	18	0	15	False	(0,0,0,1)
irr-F4-273	273	126	0	147	False	(0,1,0,0)
irr-F4-324	324	162	0	207	False	(2,0,0,0)
