irr-E6-27	27	6	0	3	False	(1,0,0,0,0,0)
irr-E6-78	78	24	0	18	False	(0,0,0,0,0,1)
irr-E6-351a	351	150	0	165	False	(0,1,0,0,0,0)
irr-E6-351b	351	168	0	210	False	(2,0,0,0,0,0)
irr-E6-650	650	300	0	360	False	(1,0,0,0,1,0)
irr-E6-1728	1728	960	0	1416	False	(1,0,0,0,0,1)
irr-E6-2430	2430	1620	0	2916	False	(0,0,0,0,0,2)
irr-E6-2925	2925	1800	0	2970	False	(0,0,1,0,0,0)
irr-E6-3003	3003	2310	0	4851	False	(3,0,0,0,0,0)
