vtx-C07-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-C7-105)
vtx-C07-203-n1-1	Δ = 203	bi.bi = -1	b0.bi = 1	22 x (irr-C7-14)
vtx-C07-209-0-2	Δ = 209	bi.bi = 0	b0.bi = 2	16 x (irr-C7-14) + 1 x (irr-C7-90)
vtx-C07-215-1-3	Δ = 215	bi.bi = 1	b0.bi = 3	10 x (irr-C7-14) + 2 x (irr-C7-90)
vtx-C07-221-2-4	Δ = 221	bi.bi = 2	b0.bi = 4	4 x (irr-C7-14) + 3 x (irr-C7-90)
vtx-C07-483-9-11	Δ = 483	bi.bi = 9	b0.bi = 11	17 x (irr-C7-14) + 1 x (irr-C7-350)
vtx-C07-489-10-12	Δ = 489	bi.bi = 10	b0.bi = 12	11 x (irr-C7-14) + 1 x (irr-C7-90) + 1 x (irr-C7-350)
vtx-C07-495-11-13	Δ = 495	bi.bi = 11	b0.bi = 13	5 x (irr-C7-14) + 2 x (irr-C7-90) + 1 x (irr-C7-350)
vtx-C07-763-19-21	Δ = 763	bi.bi = 19	b0.bi = 21	12 x (irr-C7-14) + 2 x (irr-C7-350)
vtx-C07-769-20-22	Δ = 769	bi.bi = 20	b0.bi = 22	6 x (irr-C7-14) + 1 x (irr-C7-90) + 2 x (irr-C7-350)
vtx-C07-775-21-23	Δ = 775	bi.bi = 21	b0.bi = 23	2 x (irr-C7-90) + 2 x (irr-C7-350)
