vtx-A20-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-A20-440)
vtx-A20-1-0-0	Δ = 1	bi.bi = 0	b0.bi = 0	1 x (irr-A20-210) + 1 x (irr-A20-231)
vtx-A20-64-n1-n1	Δ = 64	bi.bi = -1	b0.bi = -1	13 x (irr-A20-21) + 1 x (irr-A20-231)
vtx-A20-316-0-2	Δ = 316	bi.bi = 0	b0.bi = 2	16 x (irr-A20-21) + 2 x (irr-A20-210)
vtx-A20-379-n1-1	Δ = 379	bi.bi = -1	b0.bi = 1	29 x (irr-A20-21) + 1 x (irr-A20-210)
vtx-A20-442-n2-0	Δ = 442	bi.bi = -2	b0.bi = 0	42 x (irr-A20-21)
vtx-A20-253-1-3	Δ = 253	bi.bi = 1	b0.bi = 3	3 x (irr-A20-21) + 3 x (irr-A20-210)
