vtx-A11-n17-n1-n1	Δ = -17	bi.bi = -1	b0.bi = -1	4 x (irr-A11-12) + 1 x (irr-A11-78)
vtx-A11-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-A11-143)
vtx-A11-1-0-0	Δ = 1	bi.bi = 0	b0.bi = 0	1 x (irr-A11-66) + 1 x (irr-A11-78)
vtx-A11-145-n2-0	Δ = 145	bi.bi = -2	b0.bi = 0	24 x (irr-A11-12)
vtx-A11-163-n1-1	Δ = 163	bi.bi = -1	b0.bi = 1	20 x (irr-A11-12) + 1 x (irr-A11-66)
vtx-A11-181-0-2	Δ = 181	bi.bi = 0	b0.bi = 2	16 x (irr-A11-12) + 2 x (irr-A11-66)
vtx-A11-199-1-3	Δ = 199	bi.bi = 1	b0.bi = 3	12 x (irr-A11-12) + 3 x (irr-A11-66)
vtx-A11-217-2-4	Δ = 217	bi.bi = 2	b0.bi = 4	8 x (irr-A11-12) + 4 x (irr-A11-66)
vtx-A11-235-3-5	Δ = 235	bi.bi = 3	b0.bi = 5	4 x (irr-A11-12) + 5 x (irr-A11-66)
vtx-A11-239-7-7	Δ = 239	bi.bi = 7	b0.bi = 7	7 x (irr-A11-12) + 1 x (irr-A11-78) + 1 x (irr-A11-220)
vtx-A11-253-4-6	Δ = 253	bi.bi = 4	b0.bi = 6	6 x (irr-A11-66)
vtx-A11-256-8-8	Δ = 256	bi.bi = 8	b0.bi = 8	3 x (irr-A11-12) + 1 x (irr-A11-143) + 1 x (irr-A11-220)
vtx-A11-257-8-8	Δ = 257	bi.bi = 8	b0.bi = 8	3 x (irr-A11-12) + 1 x (irr-A11-66) + 1 x (irr-A11-78) + 1 x (irr-A11-220)
vtx-A11-401-6-8	Δ = 401	bi.bi = 6	b0.bi = 8	27 x (irr-A11-12) + 1 x (irr-A11-220)
vtx-A11-419-7-9	Δ = 419	bi.bi = 7	b0.bi = 9	23 x (irr-A11-12) + 1 x (irr-A11-66) + 1 x (irr-A11-220)
vtx-A11-437-8-10	Δ = 437	bi.bi = 8	b0.bi = 10	19 x (irr-A11-12) + 2 x (irr-A11-66) + 1 x (irr-A11-220)
vtx-A11-455-9-11	Δ = 455	bi.bi = 9	b0.bi = 11	15 x (irr-A11-12) + 3 x (irr-A11-66) + 1 x (irr-A11-220)
vtx-A11-473-10-12	Δ = 473	bi.bi = 10	b0.bi = 12	11 x (irr-A11-12) + 4 x (irr-A11-66) + 1 x (irr-A11-220)
vtx-A11-491-11-13	Δ = 491	bi.bi = 11	b0.bi = 13	7 x (irr-A11-12) + 5 x (irr-A11-66) + 1 x (irr-A11-220)
vtx-A11-495-15-15	Δ = 495	bi.bi = 15	b0.bi = 15	10 x (irr-A11-12) + 1 x (irr-A11-78) + 2 x (irr-A11-220)
vtx-A11-509-12-14	Δ = 509	bi.bi = 12	b0.bi = 14	3 x (irr-A11-12) + 6 x (irr-A11-66) + 1 x (irr-A11-220)
vtx-A11-512-16-16	Δ = 512	bi.bi = 16	b0.bi = 16	6 x (irr-A11-12) + 1 x (irr-A11-143) + 2 x (irr-A11-220)
vtx-A11-513-16-16	Δ = 513	bi.bi = 16	b0.bi = 16	6 x (irr-A11-12) + 1 x (irr-A11-66) + 1 x (irr-A11-78) + 2 x (irr-A11-220)
vtx-A11-530-17-17	Δ = 530	bi.bi = 17	b0.bi = 17	2 x (irr-A11-12) + 1 x (irr-A11-66) + 1 x (irr-A11-143) + 2 x (irr-A11-220)
vtx-A11-531-17-17	Δ = 531	bi.bi = 17	b0.bi = 17	2 x (irr-A11-12) + 2 x (irr-A11-66) + 1 x (irr-A11-78) + 2 x (irr-A11-220)
vtx-A11-657-14-16	Δ = 657	bi.bi = 14	b0.bi = 16	30 x (irr-A11-12) + 2 x (irr-A11-220)
vtx-A11-675-15-17	Δ = 675	bi.bi = 15	b0.bi = 17	26 x (irr-A11-12) + 1 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-693-16-18	Δ = 693	bi.bi = 16	b0.bi = 18	22 x (irr-A11-12) + 2 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-711-17-19	Δ = 711	bi.bi = 17	b0.bi = 19	18 x (irr-A11-12) + 3 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-729-18-20	Δ = 729	bi.bi = 18	b0.bi = 20	14 x (irr-A11-12) + 4 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-730-29-25	Δ = 730	bi.bi = 29	b0.bi = 25	12 x (irr-A11-12) + 3 x (irr-A11-78) + 1 x (irr-A11-495)
vtx-A11-747-19-21	Δ = 747	bi.bi = 19	b0.bi = 21	10 x (irr-A11-12) + 5 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-747-30-26	Δ = 747	bi.bi = 30	b0.bi = 26	8 x (irr-A11-12) + 2 x (irr-A11-78) + 1 x (irr-A11-143) + 1 x (irr-A11-495)
vtx-A11-748-30-26	Δ = 748	bi.bi = 30	b0.bi = 26	8 x (irr-A11-12) + 1 x (irr-A11-66) + 3 x (irr-A11-78) + 1 x (irr-A11-495)
vtx-A11-751-23-23	Δ = 751	bi.bi = 23	b0.bi = 23	13 x (irr-A11-12) + 1 x (irr-A11-78) + 3 x (irr-A11-220)
vtx-A11-764-31-27	Δ = 764	bi.bi = 31	b0.bi = 27	4 x (irr-A11-12) + 1 x (irr-A11-78) + 2 x (irr-A11-143) + 1 x (irr-A11-495)
vtx-A11-765-20-22	Δ = 765	bi.bi = 20	b0.bi = 22	6 x (irr-A11-12) + 6 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-765-31-27	Δ = 765	bi.bi = 31	b0.bi = 27	4 x (irr-A11-12) + 1 x (irr-A11-66) + 2 x (irr-A11-78) + 1 x (irr-A11-143) + 1 x (irr-A11-495)
vtx-A11-766-31-27	Δ = 766	bi.bi = 31	b0.bi = 27	4 x (irr-A11-12) + 2 x (irr-A11-66) + 3 x (irr-A11-78) + 1 x (irr-A11-495)
vtx-A11-768-24-24	Δ = 768	bi.bi = 24	b0.bi = 24	9 x (irr-A11-12) + 1 x (irr-A11-143) + 3 x (irr-A11-220)
vtx-A11-769-24-24	Δ = 769	bi.bi = 24	b0.bi = 24	9 x (irr-A11-12) + 1 x (irr-A11-66) + 1 x (irr-A11-78) + 3 x (irr-A11-220)
vtx-A11-781-32-28	Δ = 781	bi.bi = 32	b0.bi = 28	3 x (irr-A11-143) + 1 x (irr-A11-495)
vtx-A11-782-32-28	Δ = 782	bi.bi = 32	b0.bi = 28	1 x (irr-A11-66) + 1 x (irr-A11-78) + 2 x (irr-A11-143) + 1 x (irr-A11-495)
vtx-A11-783-21-23	Δ = 783	bi.bi = 21	b0.bi = 23	2 x (irr-A11-12) + 7 x (irr-A11-66) + 2 x (irr-A11-220)
vtx-A11-783-32-28	Δ = 783	bi.bi = 32	b0.bi = 28	2 x (irr-A11-66) + 2 x (irr-A11-78) + 1 x (irr-A11-143) + 1 x (irr-A11-495)
