vtx-A09-n24-n1-n1	Δ = -24	bi.bi = -1	b0.bi = -1	2 x (irr-A9-10) + 1 x (irr-A9-55)
vtx-A09-704-49-33	Δ = 704	bi.bi = 49	b0.bi = 33	4 x (irr-A9-10) + 1 x (irr-A9-55) + 3 x (irr-A9-252-h) + 1 x (irr-A9-330)
vtx-A09-724-26-24	Δ = 724	bi.bi = 26	b0.bi = 24	16 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-724-27-25	Δ = 724	bi.bi = 27	b0.bi = 25	10 x (irr-A9-10) + 1 x (irr-A9-45) + 2 x (irr-A9-99) + 4 x (irr-A9-120)
vtx-A09-724-29-25	Δ = 724	bi.bi = 29	b0.bi = 25	19 x (irr-A9-10) + 3 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-724-30-26	Δ = 724	bi.bi = 30	b0.bi = 26	12 x (irr-A9-10) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-725-22-22	Δ = 725	bi.bi = 22	b0.bi = 22	20 x (irr-A9-10) + 7 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-210)
vtx-A09-725-23-23	Δ = 725	bi.bi = 23	b0.bi = 23	14 x (irr-A9-10) + 5 x (irr-A9-45) + 1 x (irr-A9-99) + 3 x (irr-A9-120)
vtx-A09-725-26-24-a	Δ = 725	bi.bi = 26	b0.bi = 24	17 x (irr-A9-10) + 2 x (irr-A9-45) + 2 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-725-26-24-b	Δ = 725	bi.bi = 26	b0.bi = 24	16 x (irr-A9-10) + 4 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-725-27-25	Δ = 725	bi.bi = 27	b0.bi = 25	10 x (irr-A9-10) + 2 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 4 x (irr-A9-120)
vtx-A09-725-29-25	Δ = 725	bi.bi = 29	b0.bi = 25	19 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-725-30-26	Δ = 725	bi.bi = 30	b0.bi = 26	12 x (irr-A9-10) + 1 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-725-33-27	Δ = 725	bi.bi = 33	b0.bi = 27	14 x (irr-A9-10) + 3 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-210)
vtx-A09-726-16-18	Δ = 726	bi.bi = 16	b0.bi = 18	48 x (irr-A9-10) + 3 x (irr-A9-45) + 1 x (irr-A9-210)
vtx-A09-726-17-19	Δ = 726	bi.bi = 17	b0.bi = 19	42 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-120)
vtx-A09-726-19-21	Δ = 726	bi.bi = 19	b0.bi = 21	18 x (irr-A9-10) + 9 x (irr-A9-45) + 2 x (irr-A9-120)
vtx-A09-726-20-20	Δ = 726	bi.bi = 20	b0.bi = 20	44 x (irr-A9-10) + 1 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-726-22-22-a	Δ = 726	bi.bi = 22	b0.bi = 22	21 x (irr-A9-10) + 6 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-726-22-22-b	Δ = 726	bi.bi = 22	b0.bi = 22	20 x (irr-A9-10) + 8 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-210)
vtx-A09-726-23-23	Δ = 726	bi.bi = 23	b0.bi = 23	14 x (irr-A9-10) + 6 x (irr-A9-45) + 1 x (irr-A9-55) + 3 x (irr-A9-120)
vtx-A09-726-25-23	Δ = 726	bi.bi = 25	b0.bi = 23	24 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-99) + 2 x (irr-A9-252-h)
vtx-A09-726-26-24-a	Δ = 726	bi.bi = 26	b0.bi = 24	17 x (irr-A9-10) + 3 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-726-26-24-b	Δ = 726	bi.bi = 26	b0.bi = 24	16 x (irr-A9-10) + 5 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-726-27-25	Δ = 726	bi.bi = 27	b0.bi = 25	10 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-55) + 4 x (irr-A9-120)
vtx-A09-726-29-25-a	Δ = 726	bi.bi = 29	b0.bi = 25	20 x (irr-A9-10) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-726-29-25-b	Δ = 726	bi.bi = 29	b0.bi = 25	19 x (irr-A9-10) + 2 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-726-30-26-a	Δ = 726	bi.bi = 30	b0.bi = 26	13 x (irr-A9-10) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-726-30-26-b	Δ = 726	bi.bi = 30	b0.bi = 26	12 x (irr-A9-10) + 2 x (irr-A9-45) + 3 x (irr-A9-55) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-726-31-27	Δ = 726	bi.bi = 31	b0.bi = 27	6 x (irr-A9-10) + 3 x (irr-A9-55) + 5 x (irr-A9-120)
vtx-A09-726-33-27	Δ = 726	bi.bi = 33	b0.bi = 27	14 x (irr-A9-10) + 1 x (irr-A9-45) + 4 x (irr-A9-55) + 2 x (irr-A9-210)
vtx-A09-727-16-18	Δ = 727	bi.bi = 16	b0.bi = 18	49 x (irr-A9-10) + 2 x (irr-A9-45) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-727-18-20	Δ = 727	bi.bi = 18	b0.bi = 20	25 x (irr-A9-10) + 10 x (irr-A9-45) + 1 x (irr-A9-252-h)
vtx-A09-727-22-22	Δ = 727	bi.bi = 22	b0.bi = 22	21 x (irr-A9-10) + 7 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-727-25-23	Δ = 727	bi.bi = 25	b0.bi = 23	24 x (irr-A9-10) + 4 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-252-h)
vtx-A09-727-26-24	Δ = 727	bi.bi = 26	b0.bi = 24	17 x (irr-A9-10) + 4 x (irr-A9-45) + 2 x (irr-A9-55) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-727-29-25-a	Δ = 727	bi.bi = 29	b0.bi = 25	20 x (irr-A9-10) + 1 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-727-29-25-b	Δ = 727	bi.bi = 29	b0.bi = 25	19 x (irr-A9-10) + 3 x (irr-A9-45) + 3 x (irr-A9-55) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-727-30-26	Δ = 727	bi.bi = 30	b0.bi = 26	13 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-55) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-727-33-27	Δ = 727	bi.bi = 33	b0.bi = 27	15 x (irr-A9-10) + 4 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-728-19-19	Δ = 728	bi.bi = 19	b0.bi = 19	52 x (irr-A9-10) + 1 x (irr-A9-55) + 2 x (irr-A9-252-h)
vtx-A09-728-25-23	Δ = 728	bi.bi = 25	b0.bi = 23	24 x (irr-A9-10) + 5 x (irr-A9-45) + 2 x (irr-A9-55) + 2 x (irr-A9-252-h)
vtx-A09-728-29-25	Δ = 728	bi.bi = 29	b0.bi = 25	20 x (irr-A9-10) + 2 x (irr-A9-45) + 3 x (irr-A9-55) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-728-47-33	Δ = 728	bi.bi = 47	b0.bi = 33	3 x (irr-A9-45) + 2 x (irr-A9-252-h) + 1 x (irr-A9-440)
vtx-A09-728-50-34	Δ = 728	bi.bi = 50	b0.bi = 34	2 x (irr-A9-10) + 1 x (irr-A9-99) + 3 x (irr-A9-252-h) + 1 x (irr-A9-330)
vtx-A09-729-32-26	Δ = 729	bi.bi = 32	b0.bi = 26	23 x (irr-A9-10) + 4 x (irr-A9-55) + 3 x (irr-A9-252-h)
vtx-A09-729-50-34	Δ = 729	bi.bi = 50	b0.bi = 34	2 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 3 x (irr-A9-252-h) + 1 x (irr-A9-330)
vtx-A09-748-31-27	Δ = 748	bi.bi = 31	b0.bi = 27	10 x (irr-A9-10) + 3 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-749-27-25	Δ = 749	bi.bi = 27	b0.bi = 25	14 x (irr-A9-10) + 4 x (irr-A9-45) + 2 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-749-28-26	Δ = 749	bi.bi = 28	b0.bi = 26	8 x (irr-A9-10) + 2 x (irr-A9-45) + 2 x (irr-A9-99) + 4 x (irr-A9-120)
vtx-A09-749-30-26	Δ = 749	bi.bi = 30	b0.bi = 26	17 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-749-31-27	Δ = 749	bi.bi = 31	b0.bi = 27	10 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-749-34-28	Δ = 749	bi.bi = 34	b0.bi = 28	12 x (irr-A9-10) + 2 x (irr-A9-55) + 2 x (irr-A9-99) + 2 x (irr-A9-210)
vtx-A09-750-21-21	Δ = 750	bi.bi = 21	b0.bi = 21	42 x (irr-A9-10) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-750-23-23	Δ = 750	bi.bi = 23	b0.bi = 23	18 x (irr-A9-10) + 8 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-210)
vtx-A09-750-24-24	Δ = 750	bi.bi = 24	b0.bi = 24	12 x (irr-A9-10) + 6 x (irr-A9-45) + 1 x (irr-A9-99) + 3 x (irr-A9-120)
vtx-A09-750-27-25-a	Δ = 750	bi.bi = 27	b0.bi = 25	15 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-750-27-25-b	Δ = 750	bi.bi = 27	b0.bi = 25	14 x (irr-A9-10) + 5 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-750-28-26	Δ = 750	bi.bi = 28	b0.bi = 26	8 x (irr-A9-10) + 3 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 4 x (irr-A9-120)
vtx-A09-750-30-26-a	Δ = 750	bi.bi = 30	b0.bi = 26	17 x (irr-A9-10) + 2 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-750-30-26-b	Δ = 750	bi.bi = 30	b0.bi = 26	18 x (irr-A9-10) + 3 x (irr-A9-99) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-750-31-27-a	Δ = 750	bi.bi = 31	b0.bi = 27	10 x (irr-A9-10) + 2 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-750-31-27-b	Δ = 750	bi.bi = 31	b0.bi = 27	11 x (irr-A9-10) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-750-32-28	Δ = 750	bi.bi = 32	b0.bi = 28	4 x (irr-A9-10) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 5 x (irr-A9-120)
vtx-A09-750-34-28	Δ = 750	bi.bi = 34	b0.bi = 28	12 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-210)
vtx-A09-751-17-19	Δ = 751	bi.bi = 17	b0.bi = 19	46 x (irr-A9-10) + 4 x (irr-A9-45) + 1 x (irr-A9-210)
vtx-A09-751-18-20	Δ = 751	bi.bi = 18	b0.bi = 20	40 x (irr-A9-10) + 2 x (irr-A9-45) + 3 x (irr-A9-120)
vtx-A09-751-20-22	Δ = 751	bi.bi = 20	b0.bi = 22	16 x (irr-A9-10) + 10 x (irr-A9-45) + 2 x (irr-A9-120)
vtx-A09-751-21-21	Δ = 751	bi.bi = 21	b0.bi = 21	42 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-751-23-23-a	Δ = 751	bi.bi = 23	b0.bi = 23	19 x (irr-A9-10) + 7 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-751-23-23-b	Δ = 751	bi.bi = 23	b0.bi = 23	18 x (irr-A9-10) + 9 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-210)
vtx-A09-751-24-24	Δ = 751	bi.bi = 24	b0.bi = 24	12 x (irr-A9-10) + 7 x (irr-A9-45) + 1 x (irr-A9-55) + 3 x (irr-A9-120)
vtx-A09-751-26-24	Δ = 751	bi.bi = 26	b0.bi = 24	22 x (irr-A9-10) + 4 x (irr-A9-45) + 2 x (irr-A9-99) + 2 x (irr-A9-252-h)
vtx-A09-751-27-25-a	Δ = 751	bi.bi = 27	b0.bi = 25	14 x (irr-A9-10) + 6 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-751-27-25-b	Δ = 751	bi.bi = 27	b0.bi = 25	15 x (irr-A9-10) + 4 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-751-28-26	Δ = 751	bi.bi = 28	b0.bi = 26	8 x (irr-A9-10) + 4 x (irr-A9-45) + 2 x (irr-A9-55) + 4 x (irr-A9-120)
vtx-A09-751-30-26-a	Δ = 751	bi.bi = 30	b0.bi = 26	18 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-751-30-26-b	Δ = 751	bi.bi = 30	b0.bi = 26	17 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-751-31-27-a	Δ = 751	bi.bi = 31	b0.bi = 27	10 x (irr-A9-10) + 3 x (irr-A9-45) + 3 x (irr-A9-55) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-751-31-27-b	Δ = 751	bi.bi = 31	b0.bi = 27	11 x (irr-A9-10) + 1 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-751-32-28	Δ = 751	bi.bi = 32	b0.bi = 28	4 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-55) + 5 x (irr-A9-120)
vtx-A09-751-34-28-a	Δ = 751	bi.bi = 34	b0.bi = 28	12 x (irr-A9-10) + 2 x (irr-A9-45) + 4 x (irr-A9-55) + 2 x (irr-A9-210)
vtx-A09-751-34-28-b	Δ = 751	bi.bi = 34	b0.bi = 28	13 x (irr-A9-10) + 3 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-751-35-29	Δ = 751	bi.bi = 35	b0.bi = 29	6 x (irr-A9-10) + 4 x (irr-A9-55) + 3 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-752-17-19	Δ = 752	bi.bi = 17	b0.bi = 19	47 x (irr-A9-10) + 3 x (irr-A9-45) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-752-19-21	Δ = 752	bi.bi = 19	b0.bi = 21	23 x (irr-A9-10) + 11 x (irr-A9-45) + 1 x (irr-A9-252-h)
vtx-A09-752-20-20	Δ = 752	bi.bi = 20	b0.bi = 20	50 x (irr-A9-10) + 1 x (irr-A9-99) + 2 x (irr-A9-252-h)
vtx-A09-752-21-21	Δ = 752	bi.bi = 21	b0.bi = 21	43 x (irr-A9-10) + 1 x (irr-A9-55) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-752-23-23	Δ = 752	bi.bi = 23	b0.bi = 23	19 x (irr-A9-10) + 8 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-752-26-24	Δ = 752	bi.bi = 26	b0.bi = 24	22 x (irr-A9-10) + 5 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-252-h)
vtx-A09-752-27-25	Δ = 752	bi.bi = 27	b0.bi = 25	15 x (irr-A9-10) + 5 x (irr-A9-45) + 2 x (irr-A9-55) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-752-30-26-a	Δ = 752	bi.bi = 30	b0.bi = 26	17 x (irr-A9-10) + 4 x (irr-A9-45) + 3 x (irr-A9-55) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-752-30-26-b	Δ = 752	bi.bi = 30	b0.bi = 26	18 x (irr-A9-10) + 2 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-752-31-27	Δ = 752	bi.bi = 31	b0.bi = 27	11 x (irr-A9-10) + 2 x (irr-A9-45) + 3 x (irr-A9-55) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-752-34-28	Δ = 752	bi.bi = 34	b0.bi = 28	13 x (irr-A9-10) + 1 x (irr-A9-45) + 4 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-753-20-20	Δ = 753	bi.bi = 20	b0.bi = 20	50 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-252-h)
vtx-A09-753-26-24	Δ = 753	bi.bi = 26	b0.bi = 24	22 x (irr-A9-10) + 6 x (irr-A9-45) + 2 x (irr-A9-55) + 2 x (irr-A9-252-h)
vtx-A09-753-30-26	Δ = 753	bi.bi = 30	b0.bi = 26	18 x (irr-A9-10) + 3 x (irr-A9-45) + 3 x (irr-A9-55) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-753-33-27	Δ = 753	bi.bi = 33	b0.bi = 27	21 x (irr-A9-10) + 3 x (irr-A9-55) + 1 x (irr-A9-99) + 3 x (irr-A9-252-h)
vtx-A09-753-34-28	Δ = 753	bi.bi = 34	b0.bi = 28	14 x (irr-A9-10) + 4 x (irr-A9-55) + 2 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-753-51-35	Δ = 753	bi.bi = 51	b0.bi = 35	1 x (irr-A9-45) + 1 x (irr-A9-99) + 3 x (irr-A9-252-h) + 1 x (irr-A9-330)
vtx-A09-754-33-27	Δ = 754	bi.bi = 33	b0.bi = 27	21 x (irr-A9-10) + 1 x (irr-A9-45) + 4 x (irr-A9-55) + 3 x (irr-A9-252-h)
vtx-A09-754-51-35	Δ = 754	bi.bi = 51	b0.bi = 35	2 x (irr-A9-45) + 1 x (irr-A9-55) + 3 x (irr-A9-252-h) + 1 x (irr-A9-330)
vtx-A09-773-32-28	Δ = 773	bi.bi = 32	b0.bi = 28	8 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-773-35-29	Δ = 773	bi.bi = 35	b0.bi = 29	10 x (irr-A9-10) + 1 x (irr-A9-55) + 3 x (irr-A9-99) + 2 x (irr-A9-210)
vtx-A09-774-28-26	Δ = 774	bi.bi = 28	b0.bi = 26	12 x (irr-A9-10) + 5 x (irr-A9-45) + 2 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-774-29-27	Δ = 774	bi.bi = 29	b0.bi = 27	6 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-99) + 4 x (irr-A9-120)
vtx-A09-774-31-27	Δ = 774	bi.bi = 31	b0.bi = 27	15 x (irr-A9-10) + 2 x (irr-A9-45) + 3 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-774-32-28-a	Δ = 774	bi.bi = 32	b0.bi = 28	8 x (irr-A9-10) + 2 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-774-32-28-b	Δ = 774	bi.bi = 32	b0.bi = 28	9 x (irr-A9-10) + 3 x (irr-A9-99) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-774-33-29	Δ = 774	bi.bi = 33	b0.bi = 29	2 x (irr-A9-10) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 5 x (irr-A9-120)
vtx-A09-774-35-29	Δ = 774	bi.bi = 35	b0.bi = 29	10 x (irr-A9-10) + 1 x (irr-A9-45) + 2 x (irr-A9-55) + 2 x (irr-A9-99) + 2 x (irr-A9-210)
vtx-A09-775-22-22	Δ = 775	bi.bi = 22	b0.bi = 22	40 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-775-24-24	Δ = 775	bi.bi = 24	b0.bi = 24	16 x (irr-A9-10) + 9 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-210)
vtx-A09-775-25-25	Δ = 775	bi.bi = 25	b0.bi = 25	10 x (irr-A9-10) + 7 x (irr-A9-45) + 1 x (irr-A9-99) + 3 x (irr-A9-120)
vtx-A09-775-28-26-a	Δ = 775	bi.bi = 28	b0.bi = 26	12 x (irr-A9-10) + 6 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-775-28-26-b	Δ = 775	bi.bi = 28	b0.bi = 26	13 x (irr-A9-10) + 4 x (irr-A9-45) + 2 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-775-29-27	Δ = 775	bi.bi = 29	b0.bi = 27	6 x (irr-A9-10) + 4 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-99) + 4 x (irr-A9-120)
vtx-A09-775-31-27-a	Δ = 775	bi.bi = 31	b0.bi = 27	16 x (irr-A9-10) + 1 x (irr-A9-45) + 3 x (irr-A9-99) + 1 x (irr-A9-120) + 2 x (irr-A9-252-h)
vtx-A09-775-31-27-b	Δ = 775	bi.bi = 31	b0.bi = 27	15 x (irr-A9-10) + 3 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-775-32-28-a	Δ = 775	bi.bi = 32	b0.bi = 28	9 x (irr-A9-10) + 1 x (irr-A9-45) + 1 x (irr-A9-55) + 2 x (irr-A9-99) + 3 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-775-32-28-b	Δ = 775	bi.bi = 32	b0.bi = 28	8 x (irr-A9-10) + 3 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-775-33-29	Δ = 775	bi.bi = 33	b0.bi = 29	2 x (irr-A9-10) + 1 x (irr-A9-45) + 2 x (irr-A9-55) + 1 x (irr-A9-99) + 5 x (irr-A9-120)
vtx-A09-775-35-29-a	Δ = 775	bi.bi = 35	b0.bi = 29	11 x (irr-A9-10) + 2 x (irr-A9-55) + 2 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h) + 1 x (irr-A9-210)
vtx-A09-775-35-29-b	Δ = 775	bi.bi = 35	b0.bi = 29	10 x (irr-A9-10) + 2 x (irr-A9-45) + 3 x (irr-A9-55) + 1 x (irr-A9-99) + 2 x (irr-A9-210)
vtx-A09-775-36-30	Δ = 775	bi.bi = 36	b0.bi = 30	4 x (irr-A9-10) + 3 x (irr-A9-55) + 1 x (irr-A9-99) + 3 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-776-18-20	Δ = 776	bi.bi = 18	b0.bi = 20	44 x (irr-A9-10) + 5 x (irr-A9-45) + 1 x (irr-A9-210)
vtx-A09-776-19-21	Δ = 776	bi.bi = 19	b0.bi = 21	38 x (irr-A9-10) + 3 x (irr-A9-45) + 3 x (irr-A9-120)
vtx-A09-776-21-23	Δ = 776	bi.bi = 21	b0.bi = 23	14 x (irr-A9-10) + 11 x (irr-A9-45) + 2 x (irr-A9-120)
vtx-A09-776-22-22-a	Δ = 776	bi.bi = 22	b0.bi = 22	41 x (irr-A9-10) + 1 x (irr-A9-99) + 2 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-776-22-22-b	Δ = 776	bi.bi = 22	b0.bi = 22	40 x (irr-A9-10) + 2 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-120) + 1 x (irr-A9-210)
vtx-A09-776-23-23	Δ = 776	bi.bi = 23	b0.bi = 23	34 x (irr-A9-10) + 1 x (irr-A9-55) + 4 x (irr-A9-120)
vtx-A09-776-24-24-a	Δ = 776	bi.bi = 24	b0.bi = 24	17 x (irr-A9-10) + 8 x (irr-A9-45) + 1 x (irr-A9-99) + 1 x (irr-A9-120) + 1 x (irr-A9-252-h)
vtx-A09-776-24-24-b	Δ = 776	bi.bi = 24	b0.bi = 24	16 x (irr-A9-10) + 10 x (irr-A9-45) + 1 x (irr-A9-55) + 1 x (irr-A9-210)
vtx-A09-776-25-25	Δ = 776	bi.bi = 25	b0.bi = 25	10 x (irr-A9-10) + 8 x (irr-A9-45) + 1 x (irr-A9-55) + 3 x (irr-A9-120)
vtx-A09-776-27-25	Δ = 776	bi.bi = 27	b0.bi = 25	20 x (irr-A9-10) + 5 x (irr-A9-45) + 2 x (irr-A9-99) + 2 x (irr-A9-252-h)
