vtx-A08-n26-n1-n1	Δ = -26	bi.bi = -1	b0.bi = -1	1 x (irr-A8-9) + 1 x (irr-A8-45)
vtx-A08-219-7-7	Δ = 219	bi.bi = 7	b0.bi = 7	7 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-220-7-7	Δ = 220	bi.bi = 7	b0.bi = 7	7 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-222-11-9	Δ = 222	bi.bi = 11	b0.bi = 9	1 x (irr-A8-9) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-223-11-9	Δ = 223	bi.bi = 11	b0.bi = 9	1 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-243-11-9	Δ = 243	bi.bi = 11	b0.bi = 9	8 x (irr-A8-9) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-244-4-6	Δ = 244	bi.bi = 4	b0.bi = 6	12 x (irr-A8-9) + 6 x (irr-A8-36)
vtx-A08-244-11-9	Δ = 244	bi.bi = 11	b0.bi = 9	8 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-246-8-8	Δ = 246	bi.bi = 8	b0.bi = 8	6 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-247-3-5	Δ = 247	bi.bi = 3	b0.bi = 5	27 x (irr-A8-9) + 1 x (irr-A8-84)
vtx-A08-247-8-8	Δ = 247	bi.bi = 8	b0.bi = 8	6 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-248-12-10	Δ = 248	bi.bi = 12	b0.bi = 10	2 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-249-12-10	Δ = 249	bi.bi = 12	b0.bi = 10	1 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-250-12-10	Δ = 250	bi.bi = 12	b0.bi = 10	2 x (irr-A8-36) + 2 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-269-12-10	Δ = 269	bi.bi = 12	b0.bi = 10	7 x (irr-A8-9) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-270-12-10	Δ = 270	bi.bi = 12	b0.bi = 10	7 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-271-5-7	Δ = 271	bi.bi = 5	b0.bi = 7	11 x (irr-A8-9) + 7 x (irr-A8-36)
vtx-A08-271-12-10	Δ = 271	bi.bi = 12	b0.bi = 10	7 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-273-9-9	Δ = 273	bi.bi = 9	b0.bi = 9	5 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-274-4-6	Δ = 274	bi.bi = 4	b0.bi = 6	26 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-274-9-9	Δ = 274	bi.bi = 9	b0.bi = 9	5 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-274-16-12	Δ = 274	bi.bi = 16	b0.bi = 12	1 x (irr-A8-9) + 3 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-296-13-11	Δ = 296	bi.bi = 13	b0.bi = 11	6 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-297-13-11	Δ = 297	bi.bi = 13	b0.bi = 11	6 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-298-6-8	Δ = 298	bi.bi = 6	b0.bi = 8	10 x (irr-A8-9) + 8 x (irr-A8-36)
vtx-A08-298-13-11	Δ = 298	bi.bi = 13	b0.bi = 11	6 x (irr-A8-9) + 3 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-300-10-10	Δ = 300	bi.bi = 10	b0.bi = 10	4 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-300-17-13	Δ = 300	bi.bi = 17	b0.bi = 13	2 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-301-5-7	Δ = 301	bi.bi = 5	b0.bi = 7	25 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-301-10-10	Δ = 301	bi.bi = 10	b0.bi = 10	4 x (irr-A8-9) + 6 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-301-17-13	Δ = 301	bi.bi = 17	b0.bi = 13	1 x (irr-A8-36) + 3 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-304-9-9	Δ = 304	bi.bi = 9	b0.bi = 9	19 x (irr-A8-9) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-323-14-12	Δ = 323	bi.bi = 14	b0.bi = 12	5 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-324-14-12	Δ = 324	bi.bi = 14	b0.bi = 12	5 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-325-7-9	Δ = 325	bi.bi = 7	b0.bi = 9	9 x (irr-A8-9) + 9 x (irr-A8-36)
vtx-A08-325-9-9	Δ = 325	bi.bi = 9	b0.bi = 9	26 x (irr-A8-9) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-325-14-12	Δ = 325	bi.bi = 14	b0.bi = 12	5 x (irr-A8-9) + 4 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-327-11-11	Δ = 327	bi.bi = 11	b0.bi = 11	3 x (irr-A8-9) + 6 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-328-6-8	Δ = 328	bi.bi = 6	b0.bi = 8	24 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-328-11-11	Δ = 328	bi.bi = 11	b0.bi = 11	3 x (irr-A8-9) + 7 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-330-10-10	Δ = 330	bi.bi = 10	b0.bi = 10	18 x (irr-A8-9) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-331-10-10	Δ = 331	bi.bi = 10	b0.bi = 10	18 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-350-15-13	Δ = 350	bi.bi = 15	b0.bi = 13	4 x (irr-A8-9) + 3 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-351-10-10	Δ = 351	bi.bi = 10	b0.bi = 10	25 x (irr-A8-9) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-351-15-13	Δ = 351	bi.bi = 15	b0.bi = 13	4 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-352-8-10	Δ = 352	bi.bi = 8	b0.bi = 10	8 x (irr-A8-9) + 10 x (irr-A8-36)
vtx-A08-352-10-10	Δ = 352	bi.bi = 10	b0.bi = 10	25 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-352-15-13	Δ = 352	bi.bi = 15	b0.bi = 13	4 x (irr-A8-9) + 5 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-352-22-16	Δ = 352	bi.bi = 22	b0.bi = 16	4 x (irr-A8-45) + 2 x (irr-A8-126)
vtx-A08-354-12-12	Δ = 354	bi.bi = 12	b0.bi = 12	2 x (irr-A8-9) + 7 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-355-7-9	Δ = 355	bi.bi = 7	b0.bi = 9	23 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-355-12-12	Δ = 355	bi.bi = 12	b0.bi = 12	2 x (irr-A8-9) + 8 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-357-11-11	Δ = 357	bi.bi = 11	b0.bi = 11	17 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-358-11-11	Δ = 358	bi.bi = 11	b0.bi = 11	17 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-361-15-13	Δ = 361	bi.bi = 15	b0.bi = 13	11 x (irr-A8-9) + 2 x (irr-A8-45) + 3 x (irr-A8-84)
vtx-A08-377-16-14	Δ = 377	bi.bi = 16	b0.bi = 14	3 x (irr-A8-9) + 4 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-378-11-11	Δ = 378	bi.bi = 11	b0.bi = 11	24 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-378-16-14	Δ = 378	bi.bi = 16	b0.bi = 14	3 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-379-9-11	Δ = 379	bi.bi = 9	b0.bi = 11	7 x (irr-A8-9) + 11 x (irr-A8-36)
vtx-A08-379-11-11	Δ = 379	bi.bi = 11	b0.bi = 11	24 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-379-16-14	Δ = 379	bi.bi = 16	b0.bi = 14	3 x (irr-A8-9) + 6 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-381-13-13	Δ = 381	bi.bi = 13	b0.bi = 13	1 x (irr-A8-9) + 8 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-382-8-10	Δ = 382	bi.bi = 8	b0.bi = 10	22 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-382-13-13	Δ = 382	bi.bi = 13	b0.bi = 13	1 x (irr-A8-9) + 9 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-382-15-13	Δ = 382	bi.bi = 15	b0.bi = 13	18 x (irr-A8-9) + 2 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-384-12-12	Δ = 384	bi.bi = 12	b0.bi = 12	16 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-385-12-12	Δ = 385	bi.bi = 12	b0.bi = 12	16 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-387-16-14	Δ = 387	bi.bi = 16	b0.bi = 14	10 x (irr-A8-9) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-388-16-14	Δ = 388	bi.bi = 16	b0.bi = 14	10 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-45) + 3 x (irr-A8-84)
vtx-A08-404-17-15	Δ = 404	bi.bi = 17	b0.bi = 15	2 x (irr-A8-9) + 5 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-405-12-12	Δ = 405	bi.bi = 12	b0.bi = 12	23 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-405-17-15	Δ = 405	bi.bi = 17	b0.bi = 15	2 x (irr-A8-9) + 6 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-406-10-12	Δ = 406	bi.bi = 10	b0.bi = 12	6 x (irr-A8-9) + 12 x (irr-A8-36)
vtx-A08-406-12-12	Δ = 406	bi.bi = 12	b0.bi = 12	23 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-406-17-15	Δ = 406	bi.bi = 17	b0.bi = 15	2 x (irr-A8-9) + 7 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-408-14-14	Δ = 408	bi.bi = 14	b0.bi = 14	9 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-84)
vtx-A08-408-16-14	Δ = 408	bi.bi = 16	b0.bi = 14	17 x (irr-A8-9) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-409-9-11	Δ = 409	bi.bi = 9	b0.bi = 11	21 x (irr-A8-9) + 6 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-409-14-14	Δ = 409	bi.bi = 14	b0.bi = 14	10 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-84)
vtx-A08-409-16-14	Δ = 409	bi.bi = 16	b0.bi = 14	17 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-411-13-13	Δ = 411	bi.bi = 13	b0.bi = 13	15 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-412-8-10	Δ = 412	bi.bi = 8	b0.bi = 10	36 x (irr-A8-9) + 2 x (irr-A8-84)
vtx-A08-412-13-13	Δ = 412	bi.bi = 13	b0.bi = 13	15 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-413-17-15	Δ = 413	bi.bi = 17	b0.bi = 15	9 x (irr-A8-9) + 2 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-414-17-15	Δ = 414	bi.bi = 17	b0.bi = 15	9 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-415-17-15	Δ = 415	bi.bi = 17	b0.bi = 15	9 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-45) + 3 x (irr-A8-84)
vtx-A08-418-21-17	Δ = 418	bi.bi = 21	b0.bi = 17	3 x (irr-A8-9) + 3 x (irr-A8-45) + 4 x (irr-A8-84)
vtx-A08-431-18-16	Δ = 431	bi.bi = 18	b0.bi = 16	1 x (irr-A8-9) + 6 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-432-13-13	Δ = 432	bi.bi = 13	b0.bi = 13	22 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-432-18-16	Δ = 432	bi.bi = 18	b0.bi = 16	1 x (irr-A8-9) + 7 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-433-8-10	Δ = 433	bi.bi = 8	b0.bi = 10	43 x (irr-A8-9) + 1 x (irr-A8-126)
vtx-A08-433-11-13	Δ = 433	bi.bi = 11	b0.bi = 13	5 x (irr-A8-9) + 13 x (irr-A8-36)
vtx-A08-433-13-13	Δ = 433	bi.bi = 13	b0.bi = 13	22 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-433-18-16	Δ = 433	bi.bi = 18	b0.bi = 16	1 x (irr-A8-9) + 8 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-434-17-15	Δ = 434	bi.bi = 17	b0.bi = 15	16 x (irr-A8-9) + 2 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-435-17-15	Δ = 435	bi.bi = 17	b0.bi = 15	16 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-436-10-12	Δ = 436	bi.bi = 10	b0.bi = 12	20 x (irr-A8-9) + 7 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-436-17-15	Δ = 436	bi.bi = 17	b0.bi = 15	16 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-438-14-14	Δ = 438	bi.bi = 14	b0.bi = 14	14 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-439-9-11	Δ = 439	bi.bi = 9	b0.bi = 11	35 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-84)
vtx-A08-439-14-14	Δ = 439	bi.bi = 14	b0.bi = 14	14 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-439-21-17	Δ = 439	bi.bi = 21	b0.bi = 17	10 x (irr-A8-9) + 3 x (irr-A8-45) + 2 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-440-18-16	Δ = 440	bi.bi = 18	b0.bi = 16	8 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-441-18-16	Δ = 441	bi.bi = 18	b0.bi = 16	8 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-442-18-16	Δ = 442	bi.bi = 18	b0.bi = 16	8 x (irr-A8-9) + 3 x (irr-A8-36) + 2 x (irr-A8-45) + 3 x (irr-A8-84)
vtx-A08-444-22-18	Δ = 444	bi.bi = 22	b0.bi = 18	2 x (irr-A8-9) + 2 x (irr-A8-45) + 1 x (irr-A8-80) + 4 x (irr-A8-84)
vtx-A08-445-22-18	Δ = 445	bi.bi = 22	b0.bi = 18	2 x (irr-A8-9) + 1 x (irr-A8-36) + 3 x (irr-A8-45) + 4 x (irr-A8-84)
vtx-A08-458-19-17	Δ = 458	bi.bi = 19	b0.bi = 17	7 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-459-14-14	Δ = 459	bi.bi = 14	b0.bi = 14	21 x (irr-A8-9) + 4 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-459-19-17	Δ = 459	bi.bi = 19	b0.bi = 17	8 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-460-9-11	Δ = 460	bi.bi = 9	b0.bi = 11	42 x (irr-A8-9) + 1 x (irr-A8-36) + 1 x (irr-A8-126)
vtx-A08-460-12-14	Δ = 460	bi.bi = 12	b0.bi = 14	4 x (irr-A8-9) + 14 x (irr-A8-36)
vtx-A08-460-14-14	Δ = 460	bi.bi = 14	b0.bi = 14	21 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-460-19-17	Δ = 460	bi.bi = 19	b0.bi = 17	9 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-460-21-17	Δ = 460	bi.bi = 21	b0.bi = 17	17 x (irr-A8-9) + 3 x (irr-A8-45) + 2 x (irr-A8-126)
vtx-A08-461-18-16	Δ = 461	bi.bi = 18	b0.bi = 16	15 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-462-18-16	Δ = 462	bi.bi = 18	b0.bi = 16	15 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-463-11-13	Δ = 463	bi.bi = 11	b0.bi = 13	19 x (irr-A8-9) + 8 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-463-18-16	Δ = 463	bi.bi = 18	b0.bi = 16	15 x (irr-A8-9) + 3 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-465-15-15	Δ = 465	bi.bi = 15	b0.bi = 15	13 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-80) + 2 x (irr-A8-84)
vtx-A08-465-22-18	Δ = 465	bi.bi = 22	b0.bi = 18	9 x (irr-A8-9) + 2 x (irr-A8-45) + 1 x (irr-A8-80) + 2 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-466-10-12	Δ = 466	bi.bi = 10	b0.bi = 12	34 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-84)
vtx-A08-466-15-15	Δ = 466	bi.bi = 15	b0.bi = 15	13 x (irr-A8-9) + 6 x (irr-A8-36) + 1 x (irr-A8-45) + 2 x (irr-A8-84)
vtx-A08-466-22-18	Δ = 466	bi.bi = 22	b0.bi = 18	9 x (irr-A8-9) + 1 x (irr-A8-36) + 3 x (irr-A8-45) + 2 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-467-19-17	Δ = 467	bi.bi = 19	b0.bi = 17	7 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-468-19-17	Δ = 468	bi.bi = 19	b0.bi = 17	7 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 3 x (irr-A8-84)
vtx-A08-469-14-14	Δ = 469	bi.bi = 14	b0.bi = 14	28 x (irr-A8-9) + 1 x (irr-A8-45) + 3 x (irr-A8-84)
vtx-A08-469-19-17	Δ = 469	bi.bi = 19	b0.bi = 17	7 x (irr-A8-9) + 4 x (irr-A8-36) + 2 x (irr-A8-45) + 3 x (irr-A8-84)
vtx-A08-470-23-19	Δ = 470	bi.bi = 23	b0.bi = 19	1 x (irr-A8-9) + 1 x (irr-A8-45) + 2 x (irr-A8-80) + 4 x (irr-A8-84)
vtx-A08-471-23-19	Δ = 471	bi.bi = 23	b0.bi = 19	1 x (irr-A8-9) + 1 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-80) + 4 x (irr-A8-84)
vtx-A08-472-23-19	Δ = 472	bi.bi = 23	b0.bi = 19	1 x (irr-A8-9) + 2 x (irr-A8-36) + 3 x (irr-A8-45) + 4 x (irr-A8-84)
vtx-A08-486-15-15	Δ = 486	bi.bi = 15	b0.bi = 15	20 x (irr-A8-9) + 5 x (irr-A8-36) + 1 x (irr-A8-80) + 1 x (irr-A8-126)
vtx-A08-486-22-18	Δ = 486	bi.bi = 22	b0.bi = 18	16 x (irr-A8-9) + 2 x (irr-A8-45) + 1 x (irr-A8-80) + 2 x (irr-A8-126)
vtx-A08-487-10-12	Δ = 487	bi.bi = 10	b0.bi = 12	41 x (irr-A8-9) + 2 x (irr-A8-36) + 1 x (irr-A8-126)
vtx-A08-487-13-15	Δ = 487	bi.bi = 13	b0.bi = 15	3 x (irr-A8-9) + 15 x (irr-A8-36)
vtx-A08-487-15-15	Δ = 487	bi.bi = 15	b0.bi = 15	20 x (irr-A8-9) + 6 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-126)
vtx-A08-487-22-18	Δ = 487	bi.bi = 22	b0.bi = 18	16 x (irr-A8-9) + 1 x (irr-A8-36) + 3 x (irr-A8-45) + 2 x (irr-A8-126)
vtx-A08-488-19-17	Δ = 488	bi.bi = 19	b0.bi = 17	14 x (irr-A8-9) + 2 x (irr-A8-36) + 2 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-489-19-17	Δ = 489	bi.bi = 19	b0.bi = 17	14 x (irr-A8-9) + 3 x (irr-A8-36) + 1 x (irr-A8-45) + 1 x (irr-A8-80) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-490-12-14	Δ = 490	bi.bi = 12	b0.bi = 14	18 x (irr-A8-9) + 9 x (irr-A8-36) + 1 x (irr-A8-84)
vtx-A08-490-14-14	Δ = 490	bi.bi = 14	b0.bi = 14	35 x (irr-A8-9) + 1 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-490-19-17	Δ = 490	bi.bi = 19	b0.bi = 17	14 x (irr-A8-9) + 4 x (irr-A8-36) + 2 x (irr-A8-45) + 1 x (irr-A8-84) + 1 x (irr-A8-126)
vtx-A08-491-23-19	Δ = 491	bi.bi = 23	b0.bi = 19	8 x (irr-A8-9) + 1 x (irr-A8-45) + 2 x (irr-A8-80) + 2 x (irr-A8-84) + 1 x (irr-A8-126)
