clq-(3,0)-(1,0)-246-9d99f003	[vtx-A04-101-1-3, vtx-A05-118-1-3, vtx-C02-189-9-9]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 3], [1, 1, 3], [3, 3, 9]]	b0.bi = [3, 3, 9]	(1) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 1 x (irr-A5-6) + 3 x (irr-A5-15)	(3) : 3 x (irr-C2-4) + 9 x (irr-C2-5) + 1 x (irr-C2-10)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 3 x (irr-A5-6, irr-C2-4)	(1,3) : 3 x (irr-A4-5, irr-C2-4)
clq-(3,0)-(1,0)-246-2179ed16	[vtx-A04-101-1-3, vtx-A05-120-1-3, vtx-A05-121-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 7 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 9 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 10 x (irr-A5-6) + 3 x (irr-A5-20-h)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(1,3) : 1 x (irr-A4-5, irr-A5-6)
clq-(3,0)-(1,0)-246-7f92eef6	[vtx-A04-101-1-3, vtx-A05-120-1-3, vtx-C02-143-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 5 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 7 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 10 x (irr-C2-4) + 5 x (irr-C2-5)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 2 x (irr-A5-6, irr-C2-4)	(1,3) : 2 x (irr-A4-5, irr-C2-4)
clq-(3,0)-(1,0)-246-1d243507	[vtx-A04-101-1-3, vtx-C02-143-4-6, vtx-C04-146-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 6 x (irr-C2-4) + 5 x (irr-C2-5)	(3) : 3 x (irr-C4-8) + 2 x (irr-C4-27)	(1,2) : 2 x (irr-A4-5, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C4-8)	(1,3) : 1 x (irr-A4-5, irr-C4-8)
clq-(3,0)-(1,0)-246-eedf79c3	[vtx-C03-115-1-3, vtx-C03-115-1-3, vtx-C06-196-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 2 x (irr-C3-14a)	(2) : 2 x (irr-C3-14a)	(3) : 2 x (irr-C6-65)	(1,2) : 1 x (irr-C3-6, irr-C3-6)	(2,3) : 1 x (irr-C3-6, irr-C6-12)	(1,3) : 1 x (irr-C3-6, irr-C6-12)
clq-(3,0)-(1,0)-246-2cfbd4b7	[vtx-C03-115-1-3, vtx-C04-146-1-3, vtx-C05-173-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 2 x (irr-C3-14a)	(2) : 2 x (irr-C4-27)	(3) : 2 x (irr-C5-44)	(1,2) : 1 x (irr-C3-6, irr-C4-8)	(2,3) : 1 x (irr-C4-8, irr-C5-10)	(1,3) : 1 x (irr-C3-6, irr-C5-10)
clq-(3,0)-(1,0)-246-29dce5cc	[vtx-A05-118-1-3, vtx-C03-115-1-3, vtx-C03-193-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A5-15)	(2) : 2 x (irr-C3-14a)	(3) : 5 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6)	(2,3) : 2 x (irr-C3-6, irr-C3-6)	(1,3) : 2 x (irr-A5-6, irr-C3-6)
clq-(3,0)-(1,0)-246-d3c9810d	[vtx-A05-118-1-3, vtx-A05-118-1-3, vtx-A05-118-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 6 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 6 x (irr-A5-6) + 3 x (irr-A5-15)	(3) : 6 x (irr-A5-6) + 3 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(1,3) : 1 x (irr-A5-6, irr-A5-6)
clq-(3,0)-(1,0)-246-86bb343a	[vtx-A05-118-1-3, vtx-A05-119-1-3, vtx-C02-189-9-9]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 3], [1, 1, 3], [3, 3, 9]]	b0.bi = [3, 3, 9]	(1) : 3 x (irr-A5-15)	(2) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(3) : 9 x (irr-C2-5) + 1 x (irr-C2-10)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(2,3) : 3 x (irr-A5-6, irr-C2-4)	(1,3) : 3 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-10f2c42f	[vtx-A05-118-1-3, vtx-A05-121-1-3, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 6 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 9 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 6 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C3-6)	(1,3) : 1 x (irr-A5-6, irr-C3-6)
clq-(3,0)-(1,0)-246-209cf3ba	[vtx-A05-118-1-3, vtx-C02-143-4-6, vtx-C05-173-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A5-15)	(2) : 5 x (irr-C2-5)	(3) : 2 x (irr-C5-44)	(1,2) : 2 x (irr-A5-6, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C5-10)	(1,3) : 1 x (irr-A5-6, irr-C5-10)
clq-(3,0)-(1,0)-246-a88592df	[vtx-A05-118-1-3, vtx-C02-189-9-9, vtx-C03-119-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 3, 1], [3, 9, 3], [1, 3, 1]]	b0.bi = [3, 9, 3]	(1) : 3 x (irr-A5-15)	(2) : 9 x (irr-C2-5) + 1 x (irr-C2-10)	(3) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 3 x (irr-A5-6, irr-C2-4)	(2,3) : 3 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A5-6, irr-C3-6)
clq-(3,0)-(1,0)-246-dfd623c4	[vtx-A05-119-1-3, vtx-A06-141-1-3, vtx-C02-80-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 8 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(2) : 12 x (irr-A6-7) + 1 x (irr-A6-35)	(3) : 7 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A5-6, irr-A6-7)	(2,3) : 1 x (irr-A6-7, irr-C2-4)	(1,3) : 1 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-dd816bd1	[vtx-A05-120-1-3, vtx-C02-80-1-3, vtx-G02-140-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 9 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 7 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 12 x (irr-G2-7)	(1,2) : 1 x (irr-A5-6, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-G2-7)	(1,3) : 1 x (irr-A5-6, irr-G2-7)
clq-(3,0)-(1,0)-246-98c3a5aa	[vtx-A05-120-1-3, vtx-C02-80-1-3, vtx-C02-218-16-12]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 4], [1, 1, 4], [4, 4, 16]]	b0.bi = [3, 3, 12]	(1) : 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 10 x (irr-C2-5) + 3 x (irr-C2-10)	(1,2) : 1 x (irr-A5-6, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C2-4) + 1 x (irr-C2-4, irr-C2-5)	(1,3) : 4 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-75a1ac93	[vtx-A05-120-1-3, vtx-A05-119-1-3, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 8 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 7 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(3) : 6 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C3-6)	(1,3) : 1 x (irr-A5-6, irr-C3-6)
clq-(3,0)-(1,0)-246-5ce385e1	[vtx-A05-120-1-3, vtx-C03-119-1-3, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 8 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 9 x (irr-C3-6) + 1 x (irr-C3-14b)	(3) : 6 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6)	(2,3) : 1 x (irr-C3-6, irr-C3-6)	(1,3) : 1 x (irr-A5-6, irr-C3-6)
clq-(3,0)-(1,0)-246-81080d6f	[vtx-A05-120-1-3, vtx-C02-143-4-6, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 6 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 8 x (irr-C2-4) + 5 x (irr-C2-5)	(3) : 4 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 2 x (irr-A5-6, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A5-6, irr-C3-6)
clq-(3,0)-(1,0)-246-dcab7161	[vtx-A05-120-1-3, vtx-C02-143-4-6, vtx-C02-143-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 2], [2, 4, 4], [2, 4, 4]]	b0.bi = [3, 6, 6]	(1) : 4 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 4 x (irr-C2-4) + 5 x (irr-C2-5)	(3) : 4 x (irr-C2-4) + 5 x (irr-C2-5)	(1,2) : 2 x (irr-A5-6, irr-C2-4)	(2,3) : 4 x (irr-C2-4, irr-C2-4)	(1,3) : 2 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-04b60eb7	[vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-189-9-9]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 3], [1, 1, 3], [3, 3, 9]]	b0.bi = [3, 3, 9]	(1) : 5 x (irr-A5-6) + 3 x (irr-A5-20-h)	(2) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 6 x (irr-C2-4) + 9 x (irr-C2-5) + 1 x (irr-C2-10)	(1,2) : 1 x (irr-A5-6, irr-C2-4)	(2,3) : 3 x (irr-C2-4, irr-C2-4)	(1,3) : 3 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-d648a693	[vtx-A05-121-1-3, vtx-A07-149-1-3, vtx-C02-80-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 9 x (irr-A5-6) + 3 x (irr-A5-20-h)	(2) : 6 x (irr-A7-8) + 3 x (irr-A7-28)	(3) : 6 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A5-6, irr-A7-8)	(2,3) : 1 x (irr-A7-8, irr-C2-4)	(1,3) : 1 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-7750f74c	[vtx-A06-134-1-3, vtx-C02-143-4-6, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A6-7) + 3 x (irr-A6-21)	(2) : 6 x (irr-C2-4) + 5 x (irr-C2-5)	(3) : 3 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 2 x (irr-A6-7, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A6-7, irr-C3-6)
clq-(3,0)-(1,0)-246-7eb69c46	[vtx-A06-141-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 12 x (irr-A6-7) + 1 x (irr-A6-35)	(2) : 7 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 10 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A6-7, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A6-7, irr-C3-6)
clq-(3,0)-(1,0)-246-53e46730	[vtx-C04-146-1-3, vtx-C04-146-1-3, vtx-C04-146-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1], [1, 1, 1], [1, 1, 1]]	b0.bi = [3, 3, 3]	(1) : 2 x (irr-C4-27)	(2) : 2 x (irr-C4-27)	(3) : 2 x (irr-C4-27)	(1,2) : 1 x (irr-C4-8, irr-C4-8)	(2,3) : 1 x (irr-C4-8, irr-C4-8)	(1,3) : 1 x (irr-C4-8, irr-C4-8)
clq-(3,0)-(1,0)-246-ff5e716f	[vtx-A07-149-1-3, vtx-C02-80-1-3, vtx-C03-193-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A7-28)	(2) : 2 x (irr-C2-5)	(3) : 5 x (irr-C3-14a)	(1,2) : 1 x (irr-A7-8, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C3-6)	(1,3) : 2 x (irr-A7-8, irr-C3-6)
clq-(3,0)-(1,0)-246-5a5e72f3	[vtx-A07-149-1-3, vtx-C02-143-4-6, vtx-C04-146-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A7-28)	(2) : 5 x (irr-C2-5)	(3) : 2 x (irr-C4-27)	(1,2) : 2 x (irr-A7-8, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C4-8)	(1,3) : 1 x (irr-A7-8, irr-C4-8)
clq-(3,0)-(1,0)-246-f46d8f5c	[vtx-A03-149-4-6, vtx-C02-80-1-3, vtx-C03-193-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2, 4], [2, 1, 2], [4, 2, 4]]	b0.bi = [6, 3, 6]	(1) : 6 x (irr-A3-6)	(2) : 2 x (irr-C2-5)	(3) : 5 x (irr-C3-14a)	(1,2) : 2 x (irr-A3-4, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C3-6)	(1,3) : 4 x (irr-A3-4, irr-C3-6)
clq-(3,0)-(1,0)-246-b92373f4	[vtx-A03-149-4-6, vtx-A04-101-1-3, vtx-C02-80-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2, 2], [2, 1, 1], [2, 1, 1]]	b0.bi = [6, 3, 3]	(1) : 22 x (irr-A3-4) + 2 x (irr-A3-6)	(2) : 7 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 9 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-C2-4)	(1,3) : 1 x (irr-A3-6, irr-C2-4)
clq-(3,0)-(1,0)-246-b862b02b	[vtx-A03-149-4-6, vtx-A04-101-1-3, vtx-A04-101-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2, 2], [2, 1, 1], [2, 1, 1]]	b0.bi = [6, 3, 3]	(1) : 12 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 6 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 6 x (irr-A4-5) + 3 x (irr-A4-10)	(1,2) : 2 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A4-5)	(1,3) : 2 x (irr-A3-4, irr-A4-5)
clq-(3,0)-(1,0)-246-42daab0b	[vtx-A03-149-4-6, vtx-A05-121-1-3, vtx-C02-80-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2, 2], [2, 1, 1], [2, 1, 1]]	b0.bi = [6, 3, 3]	(1) : 12 x (irr-A3-4) + 6 x (irr-A3-6)	(2) : 9 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 6 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 2 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(1,3) : 2 x (irr-A3-4, irr-C2-4)
clq-(3,0)-(1,0)-246-0df4048c	[vtx-A03-149-4-6, vtx-C02-143-4-6, vtx-C04-146-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 4, 2], [4, 4, 2], [2, 2, 1]]	b0.bi = [6, 6, 3]	(1) : 6 x (irr-A3-6)	(2) : 5 x (irr-C2-5)	(3) : 2 x (irr-C4-27)	(1,2) : 4 x (irr-A3-4, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C4-8)	(1,3) : 2 x (irr-A3-4, irr-C4-8)
clq-(3,0)-(1,0)-246-16b5078b	[vtx-A08-163-1-3, vtx-C02-80-1-3, vtx-C02-143-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A8-9) + 3 x (irr-A8-36)	(2) : 3 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 6 x (irr-C2-4) + 5 x (irr-C2-5)	(1,2) : 1 x (irr-A8-9, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C2-4)	(1,3) : 2 x (irr-A8-9, irr-C2-4)
clq-(3,0)-(1,0)-246-a0761872	[vtx-A09-176-1-3, vtx-C02-143-4-6, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2, 1], [2, 4, 2], [1, 2, 1]]	b0.bi = [3, 6, 3]	(1) : 3 x (irr-A9-45)	(2) : 5 x (irr-C2-5)	(3) : 2 x (irr-C3-14a)	(1,2) : 2 x (irr-A9-10, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A9-10, irr-C3-6)
clq-(3,0)-(1,0)-246-c9723350	[vtx-A04-176-4-6, vtx-C02-143-4-6, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 4, 2], [4, 4, 2], [2, 2, 1]]	b0.bi = [6, 6, 3]	(1) : 6 x (irr-A4-10)	(2) : 5 x (irr-C2-5)	(3) : 2 x (irr-C3-14a)	(1,2) : 4 x (irr-A4-5, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C3-6)	(1,3) : 2 x (irr-A4-5, irr-C3-6)
clq-(3,0)-(1,0)-246-7c65dc1d	[vtx-C02-196-9-9, vtx-C02-80-1-3, vtx-C04-146-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9, 3, 3], [3, 1, 1], [3, 1, 1]]	b0.bi = [9, 3, 3]	(1) : 6 x (irr-C2-4) + 6 x (irr-C2-5) + 1 x (irr-C2-16-h)	(2) : 2 x (irr-C2-5)	(3) : 2 x (irr-C4-27)	(1,2) : 3 x (irr-C2-4, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C4-8)	(1,3) : 3 x (irr-C2-4, irr-C4-8)
clq-(3,0)-(1,0)-246-8fd7aeaf	[vtx-C02-196-9-9, vtx-C03-115-1-3, vtx-C03-115-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9, 3, 3], [3, 1, 1], [3, 1, 1]]	b0.bi = [9, 3, 3]	(1) : 6 x (irr-C2-4) + 6 x (irr-C2-5) + 1 x (irr-C2-16-h)	(2) : 2 x (irr-C3-14a)	(3) : 2 x (irr-C3-14a)	(1,2) : 3 x (irr-C2-4, irr-C3-6)	(2,3) : 1 x (irr-C3-6, irr-C3-6)	(1,3) : 3 x (irr-C2-4, irr-C3-6)
clq-(3,0)-(1,0)-246-5509dc22	[vtx-A03-198-9-9, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9, 3, 3], [3, 1, 1], [3, 1, 1]]	b0.bi = [9, 3, 3]	(1) : 12 x (irr-A3-4) + 9 x (irr-A3-6) + 1 x (irr-A3-15)	(2) : 4 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 4 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 3 x (irr-A3-4, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 3 x (irr-A3-4, irr-C2-4)
clq-(3,0)-(1,0)-246-0fd33684	[vtx-A11-199-1-3, vtx-C02-80-1-3, vtx-C02-143-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 3 x (irr-A11-66)	(2) : 2 x (irr-C2-5)	(3) : 5 x (irr-C2-5)	(1,2) : 1 x (irr-A11-12, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C2-4)	(1,3) : 2 x (irr-A11-12, irr-C2-4)
clq-(3,0)-(1,0)-246-706184b7	[vtx-A05-199-4-6, vtx-C02-80-1-3, vtx-C02-143-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2, 4], [2, 1, 2], [4, 2, 4]]	b0.bi = [6, 3, 6]	(1) : 6 x (irr-A5-15)	(2) : 2 x (irr-C2-5)	(3) : 5 x (irr-C2-5)	(1,2) : 2 x (irr-A5-6, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C2-4)	(1,3) : 4 x (irr-A5-6, irr-C2-4)
clq-(3,0)-(1,0)-246-cc35dca3	[vtx-A03-199-9-9, vtx-C02-80-1-3, vtx-C02-143-4-6]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9, 3, 6], [3, 1, 2], [6, 2, 4]]	b0.bi = [9, 3, 6]	(1) : 10 x (irr-A3-6) + 1 x (irr-A3-10)	(2) : 2 x (irr-C2-5)	(3) : 5 x (irr-C2-5)	(1,2) : 3 x (irr-A3-4, irr-C2-4)	(2,3) : 2 x (irr-C2-4, irr-C2-4)	(1,3) : 6 x (irr-A3-4, irr-C2-4)
clq-(3,0)-(1,0)-246-157f278a	[vtx-A03-230-16-12, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16, 4, 4], [4, 1, 1], [4, 1, 1]]	b0.bi = [12, 3, 3]	(1) : 12 x (irr-A3-6) + 3 x (irr-A3-15)	(2) : 2 x (irr-C2-5)	(3) : 2 x (irr-C2-5)	(1,2) : 4 x (irr-A3-4, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 4 x (irr-A3-4, irr-C2-4)
clq-(3,0)-(1,0)-247-96cb5afb	[vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-D05-183-4-6]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 2], [1, 1, 2], [2, 2, 4]]	b0.bi = [3, 3, 6]	(1) : 6 x (irr-C2-4) + 2 x (irr-C2-5)	(2) : 6 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 2 x (irr-D5-10) + 8 x (irr-D5-16)	(1,2) : 1 x (irr-C2-4, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-D5-10)	(1,3) : 1 x (irr-C2-4, irr-D5-10)
