clq-(1,0)-(1,0)-238-3bd7cefa	[vtx-C03-238-16-12]	Δ = 238	Δ+28n = 238	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 14 x (irr-C3-14a) + 3 x (irr-C3-21)
clq-(1,0)-(1,0)-238-f940e3f2	[vtx-C02-238-49-21]	Δ = 238	Δ+28n = 238	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[49]]	b0.bi = [21]	(1) : 2 x (irr-C2-4) + 20 x (irr-C2-5) + 5 x (irr-C2-16-h) + 10 x (irr-C2-10)
clq-(1,0)-(1,0)-239-43645e79	[vtx-A16-239-1-3]	Δ = 239	Δ+28n = 239	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 7 x (irr-A16-17) + 3 x (irr-A16-136)
clq-(1,0)-(1,0)-239-26b6dc38	[vtx-C02-239-16-12]	Δ = 239	Δ+28n = 239	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 50 x (irr-C2-4) + 5 x (irr-C2-5) + 3 x (irr-C2-16-h)
clq-(1,0)-(1,0)-239-284b716e	[vtx-C02-239-36-18]	Δ = 239	Δ+28n = 239	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 12 x (irr-C2-4) + 21 x (irr-C2-5) + 2 x (irr-C2-16-h) + 8 x (irr-C2-10)
clq-(1,0)-(1,0)-240-a8f5cc20	[vtx-A03-240-16-12]	Δ = 240	Δ+28n = 240	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 43 x (irr-A3-4) + 8 x (irr-A3-6) + 1 x (irr-A3-15) + 1 x (irr-A3-20a)
clq-(1,0)-(1,0)-240-123adfd3	[vtx-B03-240-16-12]	Δ = 240	Δ+28n = 240	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 10 x (irr-B3-7) + 16 x (irr-B3-8) + 3 x (irr-B3-21)
clq-(1,0)-(1,0)-241-1a907a9e	[vtx-C09-241-1-3]	Δ = 241	Δ+28n = 241	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 6 x (irr-C9-18) + 2 x (irr-C9-152)
clq-(1,0)-(1,0)-241-ac2eaffe	[vtx-A03-241-16-12]	Δ = 241	Δ+28n = 241	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 43 x (irr-A3-4) + 9 x (irr-A3-6) + 1 x (irr-A3-10) + 1 x (irr-A3-20a)
clq-(1,0)-(1,0)-241-dc9b24e4	[vtx-C02-241-64-24]	Δ = 241	Δ+28n = 241	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 2 x (irr-C2-4) + 11 x (irr-C2-5) + 11 x (irr-C2-16-h) + 10 x (irr-C2-10)
clq-(1,0)-(1,0)-241-6451a8f6	[vtx-C02-241-81-27]	Δ = 241	Δ+28n = 241	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[81]]	b0.bi = [27]	(1) : 2 x (irr-C2-4) + 1 x (irr-C2-5) + 13 x (irr-C2-16-h) + 12 x (irr-C2-10) + 1 x (irr-C2-14)
clq-(1,0)-(1,0)-242-926dbc1e	[vtx-C03-242-9-9]	Δ = 242	Δ+28n = 242	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 24 x (irr-C3-6) + 5 x (irr-C3-14a) + 2 x (irr-C3-14b) + 1 x (irr-C3-21)
clq-(1,0)-(1,0)-242-99e4433e	[vtx-C03-242-16-12]	Δ = 242	Δ+28n = 242	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 3 x (irr-C3-6) + 12 x (irr-C3-14a) + 1 x (irr-C3-14b) + 3 x (irr-C3-21)
clq-(1,0)-(1,0)-242-65f4e4a1	[vtx-G02-242-64-24]	Δ = 242	Δ+28n = 242	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 1 x (irr-G2-7) + 12 x (irr-G2-14) + 3 x (irr-G2-27)
clq-(1,0)-(1,0)-243-f195b270	[vtx-A05-243-9-9]	Δ = 243	Δ+28n = 243	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 18 x (irr-A5-6) + 9 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-243-995ae37b	[vtx-B05-243-9-9]	Δ = 243	Δ+28n = 243	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 9 x (irr-B5-11) + 9 x (irr-B5-32-h) + 1 x (irr-B5-55)
clq-(1,0)-(1,0)-243-125278e4	[vtx-C04-243-9-9]	Δ = 243	Δ+28n = 243	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 9 x (irr-C4-27) + 1 x (irr-C4-36)
clq-(1,0)-(1,0)-243-41fcd3c2	[vtx-E06-243-9-9]	Δ = 243	Δ+28n = 243	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 9 x (irr-E6-27) + 1 x (irr-E6-78)
clq-(1,0)-(1,0)-243-0a957216	[vtx-A03-243-36-18]	Δ = 243	Δ+28n = 243	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 18 x (irr-A3-6) + 10 x (irr-A3-15)
clq-(1,0)-(1,0)-243-ab63f77f	[vtx-G02-243-81-27]	Δ = 243	Δ+28n = 243	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[81]]	b0.bi = [27]	(1) : 1 x (irr-G2-14) + 9 x (irr-G2-27)
clq-(1,0)-(1,0)-244-7756ce1f	[vtx-A17-244-1-3]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 6 x (irr-A17-18) + 3 x (irr-A17-153)
clq-(1,0)-(1,0)-244-43475b26	[vtx-A08-244-4-6]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4]]	b0.bi = [6]	(1) : 12 x (irr-A8-9) + 6 x (irr-A8-36)
clq-(1,0)-(1,0)-244-0a12cb64	[vtx-A05-244-9-9-a]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 19 x (irr-A5-6) + 1 x (irr-A5-20-h) + 8 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-244-7f56452f	[vtx-A05-244-9-9-b]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 18 x (irr-A5-6) + 10 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-244-6c08448c	[vtx-C02-244-25-15]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 32 x (irr-C2-4) + 14 x (irr-C2-5) + 2 x (irr-C2-16-h) + 4 x (irr-C2-10)
clq-(1,0)-(1,0)-244-2cf1986f	[vtx-A03-244-36-18]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 19 x (irr-A3-6) + 1 x (irr-A3-10) + 9 x (irr-A3-15)
clq-(1,0)-(1,0)-244-10a921c9	[vtx-C02-244-100-30]	Δ = 244	Δ+28n = 244	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[100]]	b0.bi = [30]	(1) : 1 x (irr-C2-4) + 17 x (irr-C2-16-h) + 8 x (irr-C2-10) + 1 x (irr-C2-14) + 1 x (irr-C2-20)
clq-(1,0)-(1,0)-245-653085d4	[vtx-C05-245-4-6]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4]]	b0.bi = [6]	(1) : 8 x (irr-C5-10) + 5 x (irr-C5-44)
clq-(1,0)-(1,0)-245-1ba7649a	[vtx-A05-245-9-9-a]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 19 x (irr-A5-6) + 1 x (irr-A5-20-h) + 9 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-245-b76bd7b1	[vtx-A05-245-9-9-b]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 20 x (irr-A5-6) + 2 x (irr-A5-20-h) + 7 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-245-d9507146	[vtx-A03-245-25-15]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 20 x (irr-A3-4) + 15 x (irr-A3-6) + 6 x (irr-A3-15)
clq-(1,0)-(1,0)-245-64e8c8e2	[vtx-C03-245-25-15]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 10 x (irr-C3-14b) + 6 x (irr-C3-21)
clq-(1,0)-(1,0)-245-d6ced354	[vtx-G02-245-25-15]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 25 x (irr-G2-7) + 6 x (irr-G2-14)
clq-(1,0)-(1,0)-245-0d60cbf0	[vtx-A03-245-36-18]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 20 x (irr-A3-6) + 2 x (irr-A3-10) + 8 x (irr-A3-15)
clq-(1,0)-(1,0)-245-574779de	[vtx-C02-245-49-21-a]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[49]]	b0.bi = [21]	(1) : 4 x (irr-C2-4) + 21 x (irr-C2-5) + 12 x (irr-C2-10) + 1 x (irr-C2-14)
clq-(1,0)-(1,0)-245-762c5ec0	[vtx-C02-245-49-21-b]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[49]]	b0.bi = [21]	(1) : 8 x (irr-C2-4) + 17 x (irr-C2-5) + 6 x (irr-C2-16-h) + 9 x (irr-C2-10)
clq-(1,0)-(1,0)-245-ee5eb10c	[vtx-G02-245-49-21]	Δ = 245	Δ+28n = 245	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[49]]	b0.bi = [21]	(1) : 7 x (irr-G2-7) + 15 x (irr-G2-14)
clq-(1,0)-(1,0)-246-2270f930	[vtx-A05-246-9-9-a]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 20 x (irr-A5-6) + 2 x (irr-A5-20-h) + 8 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-246-647b6483	[vtx-A05-246-9-9-b]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 21 x (irr-A5-6) + 3 x (irr-A5-20-h) + 6 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-246-9dc2b8d5	[vtx-C03-246-9-9]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 27 x (irr-C3-6) + 3 x (irr-C3-14a) + 3 x (irr-C3-14b) + 1 x (irr-C3-21)
clq-(1,0)-(1,0)-246-f5262191	[vtx-C03-246-16-12]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 6 x (irr-C3-6) + 10 x (irr-C3-14a) + 2 x (irr-C3-14b) + 3 x (irr-C3-21)
clq-(1,0)-(1,0)-246-1674e7c0	[vtx-A03-246-25-15]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 20 x (irr-A3-4) + 16 x (irr-A3-6) + 1 x (irr-A3-10) + 5 x (irr-A3-15)
clq-(1,0)-(1,0)-246-518b2246	[vtx-A03-246-36-18]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 21 x (irr-A3-6) + 3 x (irr-A3-10) + 7 x (irr-A3-15)
clq-(1,0)-(1,0)-246-fc807510	[vtx-C02-246-36-18]	Δ = 246	Δ+28n = 246	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 18 x (irr-C2-4) + 18 x (irr-C2-5) + 3 x (irr-C2-16-h) + 7 x (irr-C2-10)
clq-(1,0)-(1,0)-247-618720b1	[vtx-C04-247-4-6]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4]]	b0.bi = [6]	(1) : 26 x (irr-C4-8) + 2 x (irr-C4-48-h) + 1 x (irr-C4-27)
clq-(1,0)-(1,0)-247-32597d62	[vtx-C06-247-4-6]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4]]	b0.bi = [6]	(1) : 5 x (irr-C6-65)
clq-(1,0)-(1,0)-247-32d23d57	[vtx-A05-247-9-9-a]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 21 x (irr-A5-6) + 3 x (irr-A5-20-h) + 7 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-247-0327c96a	[vtx-A05-247-9-9-b]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 22 x (irr-A5-6) + 4 x (irr-A5-20-h) + 5 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-247-d3abc84c	[vtx-B03-247-16-12]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 15 x (irr-B3-7) + 16 x (irr-B3-8) + 1 x (irr-B3-35)
clq-(1,0)-(1,0)-247-a6f236a2	[vtx-A03-247-25-15]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 20 x (irr-A3-4) + 17 x (irr-A3-6) + 2 x (irr-A3-10) + 4 x (irr-A3-15)
clq-(1,0)-(1,0)-247-baf451dd	[vtx-A03-247-36-18]	Δ = 247	Δ+28n = 247	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 22 x (irr-A3-6) + 4 x (irr-A3-10) + 6 x (irr-A3-15)
clq-(1,0)-(1,0)-248-f1fa7227	[vtx-A18-248-1-3]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 5 x (irr-A18-19) + 3 x (irr-A18-171)
clq-(1,0)-(1,0)-248-2d362b8a	[vtx-C10-248-1-3]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 4 x (irr-C10-20) + 2 x (irr-C10-189)
clq-(1,0)-(1,0)-248-eba25aad	[vtx-B07-248-4-6]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4]]	b0.bi = [6]	(1) : 15 x (irr-B7-15) + 1 x (irr-B7-128)
clq-(1,0)-(1,0)-248-5161f30c	[vtx-A05-248-9-9-a]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 22 x (irr-A5-6) + 4 x (irr-A5-20-h) + 6 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-248-48ad1681	[vtx-A05-248-9-9-b]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 23 x (irr-A5-6) + 5 x (irr-A5-20-h) + 4 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-248-8ffbcc0c	[vtx-A04-248-16-12]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 16 x (irr-A4-5) + 12 x (irr-A4-10) + 3 x (irr-A4-24)
clq-(1,0)-(1,0)-248-e7acf1e9	[vtx-D04-248-16-12]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 8 x (irr-D4-8a) + 16 x (irr-D4-8b) + 3 x (irr-D4-28)
clq-(1,0)-(1,0)-248-4f50b1af	[vtx-A03-248-25-15]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 20 x (irr-A3-4) + 18 x (irr-A3-6) + 3 x (irr-A3-10) + 3 x (irr-A3-15)
clq-(1,0)-(1,0)-248-031b3aa7	[vtx-A03-248-36-18]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 23 x (irr-A3-6) + 5 x (irr-A3-10) + 5 x (irr-A3-15)
clq-(1,0)-(1,0)-248-3fd4b8f4	[vtx-A03-248-64-24]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 2 x (irr-A3-4) + 9 x (irr-A3-15) + 6 x (irr-A3-20a)
clq-(1,0)-(1,0)-248-5ea29087	[vtx-C02-248-64-24-a]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 16 x (irr-C2-5) + 15 x (irr-C2-10) + 2 x (irr-C2-14)
clq-(1,0)-(1,0)-248-c927396d	[vtx-C02-248-64-24-b]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 8 x (irr-C2-4) + 8 x (irr-C2-5) + 12 x (irr-C2-16-h) + 9 x (irr-C2-10)
clq-(1,0)-(1,0)-248-5be1fbf5	[vtx-C02-248-64-24-c]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 4 x (irr-C2-4) + 12 x (irr-C2-5) + 6 x (irr-C2-16-h) + 12 x (irr-C2-10) + 1 x (irr-C2-14)
clq-(1,0)-(1,0)-248-22eb8106	[vtx-G02-248-64-24]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 4 x (irr-G2-7) + 9 x (irr-G2-14) + 4 x (irr-G2-27)
clq-(1,0)-(1,0)-248-5715ca6d	[vtx-C02-248-81-27-a]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[81]]	b0.bi = [27]	(1) : 6 x (irr-C2-5) + 2 x (irr-C2-16-h) + 17 x (irr-C2-10) + 3 x (irr-C2-14)
clq-(1,0)-(1,0)-248-0df406f9	[vtx-C02-248-81-27-b]	Δ = 248	Δ+28n = 248	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[81]]	b0.bi = [27]	(1) : 4 x (irr-C2-4) + 2 x (irr-C2-5) + 8 x (irr-C2-16-h) + 14 x (irr-C2-10) + 2 x (irr-C2-14)
clq-(1,0)-(1,0)-249-2a2f24f3	[vtx-A07-249-4-6]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4]]	b0.bi = [6]	(1) : 25 x (irr-A7-8) + 2 x (irr-A7-28) + 1 x (irr-A7-56)
clq-(1,0)-(1,0)-249-21f03dce	[vtx-A05-249-9-9-a]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 24 x (irr-A5-6) + 6 x (irr-A5-20-h) + 3 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-249-61298a39	[vtx-A05-249-9-9-b]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 23 x (irr-A5-6) + 5 x (irr-A5-20-h) + 5 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-249-dc31f429	[vtx-A04-249-16-12]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 16 x (irr-A4-5) + 13 x (irr-A4-10) + 1 x (irr-A4-15) + 2 x (irr-A4-24)
clq-(1,0)-(1,0)-249-6ffcaa4a	[vtx-A03-249-25-15]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 20 x (irr-A3-4) + 19 x (irr-A3-6) + 4 x (irr-A3-10) + 2 x (irr-A3-15)
clq-(1,0)-(1,0)-249-3182bcd7	[vtx-A03-249-36-18]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 24 x (irr-A3-6) + 6 x (irr-A3-10) + 4 x (irr-A3-15)
clq-(1,0)-(1,0)-249-a723734e	[vtx-A03-249-64-24-a]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 2 x (irr-A3-4) + 1 x (irr-A3-6) + 1 x (irr-A3-10) + 8 x (irr-A3-15) + 6 x (irr-A3-20a)
clq-(1,0)-(1,0)-249-78a1e35a	[vtx-A03-249-64-24-b]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 1 x (irr-A3-4) + 12 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
clq-(1,0)-(1,0)-249-e0d98726	[vtx-C02-249-144-36]	Δ = 249	Δ+28n = 249	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[144]]	b0.bi = [36]	(1) : 23 x (irr-C2-16-h) + 2 x (irr-C2-20) + 1 x (irr-C2-35a)
clq-(1,0)-(1,0)-250-654004d0	[vtx-C12-250-1-3]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 2 x (irr-C12-275)
clq-(1,0)-(1,0)-250-f6d095cd	[vtx-A05-250-9-9-a]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 24 x (irr-A5-6) + 6 x (irr-A5-20-h) + 4 x (irr-A5-15) + 1 x (irr-A5-21)
clq-(1,0)-(1,0)-250-8a315173	[vtx-A05-250-9-9-b]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 25 x (irr-A5-6) + 7 x (irr-A5-20-h) + 2 x (irr-A5-15) + 1 x (irr-A5-35)
clq-(1,0)-(1,0)-250-1e0d5a8b	[vtx-C03-250-9-9]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[9]]	b0.bi = [9]	(1) : 30 x (irr-C3-6) + 1 x (irr-C3-14a) + 4 x (irr-C3-14b) + 1 x (irr-C3-21)
clq-(1,0)-(1,0)-250-39c938cc	[vtx-A04-250-16-12]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 16 x (irr-A4-5) + 14 x (irr-A4-10) + 2 x (irr-A4-15) + 1 x (irr-A4-24)
clq-(1,0)-(1,0)-250-b7c64b29	[vtx-A05-250-16-12]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 12 x (irr-A5-15) + 3 x (irr-A5-35)
clq-(1,0)-(1,0)-250-6466d990	[vtx-C03-250-16-12]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[16]]	b0.bi = [12]	(1) : 9 x (irr-C3-6) + 8 x (irr-C3-14a) + 3 x (irr-C3-14b) + 3 x (irr-C3-21)
clq-(1,0)-(1,0)-250-a4fbbf38	[vtx-A03-250-25-15]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[25]]	b0.bi = [15]	(1) : 20 x (irr-A3-4) + 20 x (irr-A3-6) + 5 x (irr-A3-10) + 1 x (irr-A3-15)
clq-(1,0)-(1,0)-250-acf6c7ef	[vtx-A03-250-36-18]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[36]]	b0.bi = [18]	(1) : 25 x (irr-A3-6) + 7 x (irr-A3-10) + 3 x (irr-A3-15)
clq-(1,0)-(1,0)-250-61253edf	[vtx-A03-250-64-24-a]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 15 x (irr-A3-15) + 2 x (irr-A3-20b)
clq-(1,0)-(1,0)-250-8642f8c5	[vtx-A03-250-64-24-b]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 1 x (irr-A3-4) + 1 x (irr-A3-6) + 1 x (irr-A3-10) + 11 x (irr-A3-15) + 3 x (irr-A3-20a) + 1 x (irr-A3-20b)
clq-(1,0)-(1,0)-250-2c62fda7	[vtx-A03-250-64-24-c]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[64]]	b0.bi = [24]	(1) : 2 x (irr-A3-4) + 2 x (irr-A3-6) + 2 x (irr-A3-10) + 7 x (irr-A3-15) + 6 x (irr-A3-20a)
clq-(1,0)-(1,0)-250-b88d9794	[vtx-A03-250-81-27]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[81]]	b0.bi = [27]	(1) : 13 x (irr-A3-10) + 1 x (irr-A3-15) + 4 x (irr-A3-20a) + 2 x (irr-A3-20b)
clq-(1,0)-(1,0)-250-ea803a63	[vtx-C02-250-289-51]	Δ = 250	Δ+28n = 250	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[289]]	b0.bi = [51]	(1) : 1 x (irr-C2-5) + 2 x (irr-C2-20) + 2 x (irr-C2-40-h) + 5 x (irr-C2-35a)
clq-(1,0)-(1,0)-251-04cf96d8	[vtx-A19-251-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 4 x (irr-A19-20) + 3 x (irr-A19-190)
clq-(1,0)-(1,0)-251-a4815aa3	[vtx-C11-251-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1]]	b0.bi = [3]	(1) : 2 x (irr-C11-22) + 2 x (irr-C11-230)
