clq-(2,0)-(1,0)-199-a052e300	[vtx-A05-120-1-3, vtx-C03-115-1-3]	Δ = 199	Δ+28n = 199	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 14 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 12 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6)
clq-(2,0)-(1,0)-200-228738b6	[vtx-A03-83-1-3, vtx-A07-149-1-3]	Δ = 200	Δ+28n = 200	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 12 x (irr-A7-8) + 3 x (irr-A7-28)	(1,2) : 1 x (irr-A3-4, irr-A7-8)
clq-(2,0)-(1,0)-200-2def7ec5	[vtx-A03-83-1-3, vtx-A03-149-4-6]	Δ = 200	Δ+28n = 200	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2], [2, 4]]	b0.bi = [3, 6]	(1) : 12 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 24 x (irr-A3-4) + 6 x (irr-A3-6)	(1,2) : 2 x (irr-A3-4, irr-A3-4)
clq-(2,0)-(1,0)-200-d3e600a1	[vtx-A04-101-1-3, vtx-A06-134-1-3]	Δ = 200	Δ+28n = 200	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 12 x (irr-A6-7) + 3 x (irr-A6-21)	(1,2) : 1 x (irr-A4-5, irr-A6-7)
clq-(2,0)-(1,0)-200-50ed3bad	[vtx-A05-118-1-3, vtx-A05-118-1-3]	Δ = 200	Δ+28n = 200	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 12 x (irr-A5-6) + 3 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
clq-(2,0)-(1,0)-200-953951a1	[vtx-A05-121-1-3, vtx-C03-115-1-3]	Δ = 200	Δ+28n = 200	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 15 x (irr-A5-6) + 3 x (irr-A5-20-h)	(2) : 12 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A5-6, irr-C3-6)
clq-(2,0)-(1,0)-201-c458a013	[vtx-A05-118-1-3, vtx-A05-119-1-3]	Δ = 201	Δ+28n = 201	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
clq-(2,0)-(1,0)-201-6c5d30ff	[vtx-A05-118-1-3, vtx-C03-119-1-3]	Δ = 201	Δ+28n = 201	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 15 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A5-6, irr-C3-6)
clq-(2,0)-(1,0)-202-185b7939	[vtx-B03-87-1-3, vtx-C02-143-4-6]	Δ = 202	Δ+28n = 202	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2], [2, 4]]	b0.bi = [3, 6]	(1) : 10 x (irr-B3-8)	(2) : 25 x (irr-C2-4) + 5 x (irr-C2-5)	(1,2) : 1 x (irr-B3-7, irr-C2-4)
clq-(2,0)-(1,0)-202-3cf04540	[vtx-A05-118-1-3, vtx-A05-120-1-3]	Δ = 202	Δ+28n = 202	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 14 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
clq-(2,0)-(1,0)-202-8fd637af	[vtx-A05-119-1-3, vtx-A05-119-1-3]	Δ = 202	Δ+28n = 202	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 13 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
clq-(2,0)-(1,0)-202-4ab771fa	[vtx-A05-119-1-3, vtx-C03-119-1-3]	Δ = 202	Δ+28n = 202	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 13 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(2) : 15 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A5-6, irr-C3-6)
clq-(2,0)-(1,0)-202-a6808036	[vtx-C03-119-1-3, vtx-C03-119-1-3]	Δ = 202	Δ+28n = 202	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 15 x (irr-C3-6) + 1 x (irr-C3-14b)	(2) : 15 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-C3-6, irr-C3-6)
clq-(2,0)-(1,0)-203-2144cb1a	[vtx-C02-80-1-3, vtx-C02-143-4-6]	Δ = 203	Δ+28n = 203	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 2], [2, 4]]	b0.bi = [3, 6]	(1) : 15 x (irr-C2-4) + 2 x (irr-C2-5)	(2) : 32 x (irr-C2-4) + 1 x (irr-C2-5)	(1,2) : 1 x (irr-C2-4, irr-C2-5)
clq-(2,0)-(1,0)-203-e87778a8	[vtx-A05-118-1-3, vtx-A05-121-1-3]	Δ = 203	Δ+28n = 203	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-A5-6) + 3 x (irr-A5-15)	(2) : 15 x (irr-A5-6) + 3 x (irr-A5-20-h)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
clq-(2,0)-(1,0)-203-726a91f6	[vtx-A05-120-1-3, vtx-A05-119-1-3]	Δ = 203	Δ+28n = 203	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 14 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 13 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(1,2) : 1 x (irr-A5-6, irr-A5-6)
clq-(2,0)-(1,0)-203-25902d2f	[vtx-A05-120-1-3, vtx-C03-119-1-3]	Δ = 203	Δ+28n = 203	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 14 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 15 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A5-6, irr-C3-6)
clq-(2,0)-(1,0)-203-5397c380	[vtx-C02-143-4-6, vtx-D04-92-1-3]	Δ = 203	Δ+28n = 203	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2], [2, 1]]	b0.bi = [6, 3]	(1) : 24 x (irr-C2-4) + 5 x (irr-C2-5)	(2) : 5 x (irr-D4-8a) + 6 x (irr-D4-8b)	(1,2) : 1 x (irr-C2-4, irr-D4-8b)
clq-(2,0)-(1,0)-203-32771aab	[vtx-C02-143-4-6, vtx-D04-92-1-3]	Δ = 203	Δ+28n = 203	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[4, 2], [2, 1]]	b0.bi = [6, 3]	(1) : 24 x (irr-C2-4) + 5 x (irr-C2-5)	(2) : 1 x (irr-D4-8a) + 10 x (irr-D4-8b)	(1,2) : 1 x (irr-C2-4, irr-D4-8a)
clq-(2,0)-(1,0)-204-3129181f	[vtx-C02-80-1-3, vtx-C04-156-1-3]	Δ = 204	Δ+28n = 204	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1], [1, 1]]	b0.bi = [3, 3]	(1) : 12 x (irr-C2-4) + 2 x (irr-C2-5)	(2) : 17 x (irr-C4-8) + 1 x (irr-C4-48-h)	(1,2) : 1 x (irr-C2-4, irr-C4-8)
