clq-(5,0)-(1,0)-251-751477a4	[vtx-A03-83-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C03-115-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-251-1f34176f	[vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-A05-118-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A4-10)	(2) : 3 x (irr-A4-10)	(3) : 3 x (irr-A5-15)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A4-5, irr-A5-6)	(2,4) : 1 x (irr-A4-5, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A4-5, irr-C2-4)	(2,5) : 1 x (irr-A4-5, irr-C2-4)	(1,5) : 1 x (irr-A4-5, irr-C2-4)
clq-(5,0)-(1,0)-251-10bea0f2	[vtx-A04-101-1-3, vtx-A05-120-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(2) : 3 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(3) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A4-5, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A4-5, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A4-5, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A4-5, irr-C2-4)
clq-(5,0)-(1,0)-251-d6fe9945	[vtx-A05-118-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A5-15)	(2) : 3 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A5-6, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A5-6, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A5-6, irr-C2-4)
clq-(5,0)-(1,0)-251-951aa8a6	[vtx-A05-120-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 2 x (irr-C2-5)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A5-6, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A5-6, irr-C2-4)	(2,4) : 1 x (irr-C2-4, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A5-6, irr-C2-4)	(2,5) : 1 x (irr-C2-4, irr-C3-6)	(1,5) : 1 x (irr-A5-6, irr-C3-6)
clq-(5,0)-(1,0)-251-28e4ab73	[vtx-A05-120-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 251	Δ+28n = 251	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A5-6) + 2 x (irr-A5-20-h) + 1 x (irr-A5-15)	(2) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A5-6, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A5-6, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A5-6, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A5-6, irr-C2-4)
clq-(5,0)-(1,0)-252-4ae96b82	[vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-G02-140-4-6]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 2], [1, 1, 1, 1, 2], [1, 1, 1, 1, 2], [1, 1, 1, 1, 2], [2, 2, 2, 2, 4]]	b0.bi = [3, 3, 3, 3, 6]	(1) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(2) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(3) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 6 x (irr-G2-7)	(1,2) : 1 x (irr-C2-4, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-G2-7)	(1,3) : 1 x (irr-C2-4, irr-C2-4)	(2,4) : 1 x (irr-C2-4, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-G2-7)	(1,4) : 1 x (irr-C2-4, irr-C2-4)	(2,5) : 1 x (irr-C2-4, irr-G2-7)	(1,5) : 1 x (irr-C2-4, irr-G2-7)
clq-(5,0)-(1,0)-252-c1c14ec9	[vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C04-156-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-C2-5)	(2) : 2 x (irr-C2-5)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 5 x (irr-C4-8) + 1 x (irr-C4-48-h)	(1,2) : 1 x (irr-C2-4, irr-C2-4)	(2,3) : 1 x (irr-C2-4, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C4-8)	(1,3) : 1 x (irr-C2-4, irr-C2-4)	(2,4) : 1 x (irr-C2-4, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C4-8)	(1,4) : 1 x (irr-C2-4, irr-C2-4)	(2,5) : 1 x (irr-C2-4, irr-C4-8)	(1,5) : 1 x (irr-C2-4, irr-C4-8)
clq-(5,0)-(1,0)-252-26db7054	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3, vtx-C03-115-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 2 x (irr-C2-5)	(4) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(5) : 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C3-6)	(4,5) : 1 x (irr-C3-6, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A3-4, irr-C3-6)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C3-6)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-252-9bf22835	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C02-80-1-3, vtx-C03-115-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 2 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A3-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-252-429b05a2	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 4 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 4 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 4 x (irr-A3-4) + 3 x (irr-A3-6)	(4) : 4 x (irr-A3-4) + 3 x (irr-A3-6)	(5) : 4 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A3-4)	(3,4) : 1 x (irr-A3-4, irr-A3-4)	(4,5) : 1 x (irr-A3-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A3-4)	(2,4) : 1 x (irr-A3-4, irr-A3-4)	(3,5) : 1 x (irr-A3-4, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-A3-4)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-14d842fa	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-C02-80-1-3, vtx-C03-115-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 1 x (irr-C3-6) + 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A4-5)	(3,4) : 1 x (irr-A4-5, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A4-5, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-252-f447da31	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-118-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 2 x (irr-A5-6) + 3 x (irr-A5-15)	(4) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-abdd5a85	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3, vtx-C03-115-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A3-6)	(3) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C3-14a)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-252-86188f76	[vtx-A03-83-1-3, vtx-A03-83-1-3, vtx-A06-134-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(3) : 1 x (irr-A6-7) + 3 x (irr-A6-21)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A3-4)	(2,3) : 1 x (irr-A3-4, irr-A6-7)	(3,4) : 1 x (irr-A6-7, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A6-7)	(2,4) : 1 x (irr-A3-4, irr-C2-4)	(3,5) : 1 x (irr-A6-7, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A3-4, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-4da00611	[vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 2 x (irr-A4-5) + 3 x (irr-A4-10)	(4) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A4-5)	(3,4) : 1 x (irr-A4-5, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A4-5)	(2,4) : 1 x (irr-A4-5, irr-C2-4)	(3,5) : 1 x (irr-A4-5, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A4-5, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-01c90447	[vtx-A03-83-1-3, vtx-A04-101-1-3, vtx-A05-118-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 1 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 1 x (irr-A4-5) + 3 x (irr-A4-10)	(3) : 1 x (irr-A5-6) + 3 x (irr-A5-15)	(4) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 1 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A4-5, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A4-5, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-a2121e9c	[vtx-A03-83-1-3, vtx-A05-118-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A5-15)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C3-6)	(1,5) : 1 x (irr-A3-4, irr-C3-6)
clq-(5,0)-(1,0)-252-361e6add	[vtx-A03-83-1-3, vtx-A05-118-1-3, vtx-A05-119-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A3-6)	(2) : 3 x (irr-A5-15)	(3) : 1 x (irr-A5-6) + 1 x (irr-A5-20-h) + 2 x (irr-A5-15)	(4) : 2 x (irr-C2-5)	(5) : 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-A5-6)	(3,4) : 1 x (irr-A5-6, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-A5-6)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-A5-6, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-6e8b4dd2	[vtx-A03-83-1-3, vtx-A05-121-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 2 x (irr-A3-4) + 3 x (irr-A3-6)	(2) : 5 x (irr-A5-6) + 3 x (irr-A5-20-h)	(3) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(4) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(5) : 2 x (irr-C2-4) + 2 x (irr-C2-5)	(1,2) : 1 x (irr-A3-4, irr-A5-6)	(2,3) : 1 x (irr-A5-6, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C2-4)	(1,3) : 1 x (irr-A3-4, irr-C2-4)	(2,4) : 1 x (irr-A5-6, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C2-4)	(1,4) : 1 x (irr-A3-4, irr-C2-4)	(2,5) : 1 x (irr-A5-6, irr-C2-4)	(1,5) : 1 x (irr-A3-4, irr-C2-4)
clq-(5,0)-(1,0)-252-2c2190c5	[vtx-A04-101-1-3, vtx-A04-101-1-3, vtx-C02-80-1-3, vtx-C02-80-1-3, vtx-C03-119-1-3]	Δ = 252	Δ+28n = 252	Tmin = 0	npos,nneg = [1, 0]	bi.bj = [[1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1], [1, 1, 1, 1, 1]]	b0.bi = [3, 3, 3, 3, 3]	(1) : 3 x (irr-A4-10)	(2) : 3 x (irr-A4-10)	(3) : 2 x (irr-C2-5)	(4) : 2 x (irr-C2-5)	(5) : 3 x (irr-C3-6) + 1 x (irr-C3-14b)	(1,2) : 1 x (irr-A4-5, irr-A4-5)	(2,3) : 1 x (irr-A4-5, irr-C2-4)	(3,4) : 1 x (irr-C2-4, irr-C2-4)	(4,5) : 1 x (irr-C2-4, irr-C3-6)	(1,3) : 1 x (irr-A4-5, irr-C2-4)	(2,4) : 1 x (irr-A4-5, irr-C2-4)	(3,5) : 1 x (irr-C2-4, irr-C3-6)	(1,4) : 1 x (irr-A4-5, irr-C2-4)	(2,5) : 1 x (irr-A4-5, irr-C3-6)	(1,5) : 1 x (irr-A4-5, irr-C3-6)
